"Province_State";"Country_Region";"Confirmed";"Deaths"
"Kentucky";"US";3328;48
"Kentucky";"US";33165;310
"Kentucky";"US";2980;53
"Kentucky";"US";3919;74
"Kentucky";"US";2946;46
"Kentucky";"US";10475;142
"Kentucky";"US";1630;15
"Kentucky";"US";4866;38
"Louisiana";"US";12748;258
"Louisiana";"US";5640;119
"Louisiana";"US";28732;253
"Louisiana";"US";4615;57
"Louisiana";"US";9013;179
"Louisiana";"US";7117;131
"Louisiana";"US";3078;100
"Louisiana";"US";29349;417
"Louisiana";"US";54330;1000
"Louisiana";"US";43421;641
"Louisiana";"US";2525;43
"Louisiana";"US";1011;8
"Louisiana";"US";2148;49
"Louisiana";"US";2558;67
"Louisiana";"US";3956;80
"Louisiana";"US";5978;119
"Louisiana";"US";90180;1191
"Louisiana";"US";1949;33
"Louisiana";"US";5664;153
"Louisiana";"US";6883;145
"Louisiana";"US";5522;144
"Louisiana";"US";4482;80
"Louisiana";"US";15637;234
"Louisiana";"US";7457;129
"Louisiana";"US";3329;65
"Louisiana";"US";96446;1204
"Louisiana";"US";5607;133
"Louisiana";"US";3193;46
"Louisiana";"US";49344;420
"Louisiana";"US";22342;323
"Louisiana";"US";9251;121
"Louisiana";"US";29998;398
"Louisiana";"US";2729;55
"Louisiana";"US";5510;120
"Louisiana";"US";8325;142
"Louisiana";"US";73255;1019
"Louisiana";"US";39411;618
"Louisiana";"US";0;0
"Louisiana";"US";5360;41
"Louisiana";"US";4813;85
"Louisiana";"US";26513;488
"Louisiana";"US";1779;49
"Louisiana";"US";5080;81
"Louisiana";"US";5341;100
"Louisiana";"US";9520;101
"Louisiana";"US";11761;129
"Louisiana";"US";1524;20
"Louisiana";"US";4564;71
"Louisiana";"US";8801;173
"Louisiana";"US";17275;354
"Louisiana";"US";10471;164
"Louisiana";"US";10524;236
"Louisiana";"US";58119;748
"Louisiana";"US";28122;538
"Louisiana";"US";756;10
"Louisiana";"US";24742;369
"Louisiana";"US";799;0
"Louisiana";"US";5228;114
"Louisiana";"US";12349;196
"Louisiana";"US";7600;168
"Louisiana";"US";10046;222
"Louisiana";"US";8668;155
"Louisiana";"US";5939;79
"Louisiana";"US";2509;53
"Louisiana";"US";2370;41
"Louisiana";"US";3317;58
"Maine";"US";16536;179
"Maine";"US";7840;111
"Maine";"US";31865;281
"Maine";"US";4140;46
"Maine";"US";4805;68
"Maine";"US";15656;169
"Maine";"US";3679;20
"Maine";"US";3335;16
"Maine";"US";0;0
"Maine";"US";8212;112
"Maine";"US";18734;241
"Maine";"US";2121;23
"Maine";"US";3272;24
"Maine";"US";6919;78
"Maine";"US";10;0
"Maine";"US";4074;47
"Maine";"US";2945;43
"Maine";"US";26714;200
"Maryland";"US";14063;305
"Maryland";"US";79221;893
"Maryland";"US";118479;2130
"Maryland";"US";99655;1512
"Maryland";"US";9411;112
"Maryland";"US";5069;61
"Maryland";"US";18516;341
"Maryland";"US";12953;223
"Maryland";"US";24056;290
"Maryland";"US";6477;95
"Maryland";"US";39722;438
"Maryland";"US";4833;102
"Maryland";"US";33593;469
"Maryland";"US";37703;312
"Maryland";"US";2552;61
"Maryland";"US";145525;1828
"Maryland";"US";154120;1869
"Maryland";"US";6091;94
"Maryland";"US";4440;62
"Maryland";"US";15604;186
"Maryland";"US";4609;70
"Maryland";"US";994;261
"Maryland";"US";30371;495
"Maryland";"US";16450;261
"Maryland";"US";7295;138
"Massachusetts";"US";29315;578
"Massachusetts";"US";17033;352
"Massachusetts";"US";127883;2150
"Massachusetts";"US";5720;8
"Massachusetts";"US";181006;2831
"Massachusetts";"US";7419;139
"Massachusetts";"US";109848;1821
"Massachusetts";"US";20218;362
"Massachusetts";"US";270534;4228
"Massachusetts";"US";110351;2004
"Massachusetts";"US";99803;1736
"Massachusetts";"US";177968;2055
"Massachusetts";"US";109629;7
"Massachusetts";"US";159556;2668
"Michigan";"US";1516;60
"Michigan";"US";1339;11
"Michigan";"US";22475;293
"Michigan";"US";4797;120
"Michigan";"US";3569;52
"Michigan";"US";2611;56
"Michigan";"US";1690;49
"Michigan";"US";11798;138
"Michigan";"US";21690;510
"Michigan";"US";2719;57
"Michigan";"US";29149;432
"Michigan";"US";9214;150
"Michigan";"US";27744;496
"Michigan";"US";9779;117
"Michigan";"US";4063;54
"Michigan";"US";3994;85
"Michigan";"US";6266;74
"Michigan";"US";5535;143
"Michigan";"US";16252;175
"Michigan";"US";2090;23
"Michigan";"US";8014;139
"Michigan";"US";5843;95
"Michigan";"US";21271;336
"Michigan";"US";5183;65
"Michigan";"US";323;5
"Michigan";"US";84530;1446
"Michigan";"US";4619;102
"Michigan";"US";2640;63
"Michigan";"US";13847;190
"Michigan";"US";8592;165
"Michigan";"US";8692;178
"Michigan";"US";6392;77
"Michigan";"US";6779;130
"Michigan";"US";50641;625
"Michigan";"US";13351;148
"Michigan";"US";4122;119
"Michigan";"US";2062;74
"Michigan";"US";12795;174
"Michigan";"US";32766;462
"Michigan";"US";47998;573
"Michigan";"US";2793;48
"Michigan";"US";140583;1331
"Michigan";"US";419;11
"Michigan";"US";1492;32
"Michigan";"US";17306;356
"Michigan";"US";2890;43
"Michigan";"US";20127;265
"Michigan";"US";38293;379
"Michigan";"US";1150;5
"Michigan";"US";1936;25
"Michigan";"US";193492;3393
"Michigan";"US";2809;66
"Michigan";"US";11340;100
"Michigan";"US";5210;74
"Michigan";"US";6966;88
"Michigan";"US";4613;64
"Michigan";"US";30891;165
"Michigan";"US";15334;195
"Michigan";"US";2376;54
"Michigan";"US";32120;394
"Michigan";"US";12475;177
"Michigan";"US";1443;43
"Michigan";"US";33409;536
"Michigan";"US";9479;133
"Michigan";"US";237946;3295
"Michigan";"US";5267;84
"Michigan";"US";3603;85
"Michigan";"US";852;30
"Michigan";"US";4167;67
"Michigan";"US";1237;51
"Michigan";"US";4633;87
"Michigan";"US";62279;689
"Michigan";"US";5285;35
"Michigan";"US";1836;52
"Michigan";"US";3896;108
"Michigan";"US";40391;825
"Michigan";"US";7409;170
"Michigan";"US";1393;9
"Michigan";"US";14447;199
"Michigan";"US";34694;714
"Michigan";"US";11628;172
"Michigan";"US";10959;251
"Michigan";"US";8;0
"Michigan";"US";14258;230
"Michigan";"US";58798;437
"Michigan";"US";335961;6791
"Michigan";"US";5413;90
"Minnesota";"US";2516;56
"Minnesota";"US";79802;710
"Minnesota";"US";6953;82
"Minnesota";"US";9370;112
"Minnesota";"US";10887;146
"Minnesota";"US";1098;7
"Minnesota";"US";13767;84
"Minnesota";"US";5314;69
"Minnesota";"US";6431;82
"Minnesota";"US";20872;93
"Minnesota";"US";5618;66
"Minnesota";"US";2449;43
"Minnesota";"US";11751;106
"Minnesota";"US";14482;114
"Minnesota";"US";1750;27
"Minnesota";"US";421;1
"Minnesota";"US";2630;37
"Minnesota";"US";12848;148
"Minnesota";"US";86475;687
"Minnesota";"US";4342;14
"Minnesota";"US";8972;109
"Minnesota";"US";3018;44
"Minnesota";"US";3725;18
"Minnesota";"US";6973;57
"Minnesota";"US";10125;112
"Minnesota";"US";1180;12
"Minnesota";"US";236645;2263
"Minnesota";"US";3463;18
"Minnesota";"US";3986;52
"Minnesota";"US";8375;101
"Minnesota";"US";8995;123
"Minnesota";"US";1826;16
"Minnesota";"US";2966;48
"Minnesota";"US";11043;124
"Minnesota";"US";896;25
"Minnesota";"US";2087;32
"Minnesota";"US";1408;27
"Minnesota";"US";1570;26
"Minnesota";"US";600;5
"Minnesota";"US";5339;45
"Minnesota";"US";1007;5
"Minnesota";"US";5990;68
"Minnesota";"US";1224;17
"Minnesota";"US";1721;23
"Minnesota";"US";4478;53
"Minnesota";"US";8380;97
"Minnesota";"US";4953;70
"Minnesota";"US";6107;100
"Minnesota";"US";7459;92
"Minnesota";"US";9121;58
"Minnesota";"US";1717;15
"Minnesota";"US";6153;63
"Minnesota";"US";5820;56
"Minnesota";"US";1139;11
"Minnesota";"US";29341;148
"Minnesota";"US";10935;148
"Minnesota";"US";2809;34
"Minnesota";"US";5905;56
"Minnesota";"US";1715;31
"Minnesota";"US";6701;92
"Minnesota";"US";2382;14
"Minnesota";"US";97537;1174
"Minnesota";"US";770;11
"Minnesota";"US";3193;50
"Minnesota";"US";3014;52
"Minnesota";"US";13712;154
"Minnesota";"US";1977;32
"Minnesota";"US";3595;38
"Minnesota";"US";32518;221
"Minnesota";"US";22511;161
"Minnesota";"US";2915;23
"Minnesota";"US";35602;469
"Minnesota";"US";40702;329
"Minnesota";"US";8117;47
"Minnesota";"US";2058;11
"Minnesota";"US";1872;30
"Minnesota";"US";5592;54
"Minnesota";"US";659;8
"Minnesota";"US";3489;140
"Minnesota";"US";4399;13
"Minnesota";"US";3394;45
"Minnesota";"US";4506;36
"Minnesota";"US";52017;421
"Minnesota";"US";2276;22
"Minnesota";"US";1342;19
"Minnesota";"US";9620;63
"Minnesota";"US";30709;271
"Minnesota";"US";2125;25
"Mississippi";"US";5600;125
"Mississippi";"US";7469;120
"Mississippi";"US";2534;59
"Mississippi";"US";3939;90
"Mississippi";"US";1856;42
"Mississippi";"US";7590;155
"Mississippi";"US";3559;52
"Mississippi";"US";2165;42
"Mississippi";"US";4163;79
"Mississippi";"US";1583;27
"Mississippi";"US";1749;41
"Mississippi";"US";3391;96
"Mississippi";"US";4126;78
"Mississippi";"US";5472;114
"Mississippi";"US";5711;95
"Mississippi";"US";5766;98
"Mississippi";"US";41451;463
"Mississippi";"US";16865;266
"Mississippi";"US";1512;34
"Mississippi";"US";5772;80
"Mississippi";"US";2505;50
"Mississippi";"US";4531;113
"Mississippi";"US";9411;141
"Mississippi";"US";41378;574
"Mississippi";"US";44333;665
"Mississippi";"US";3641;94
"Mississippi";"US";1688;39
"Mississippi";"US";202;7
"Mississippi";"US";5732;115
"Mississippi";"US";29940;398
"Mississippi";"US";3956;66
"Mississippi";"US";1213;35
"Mississippi";"US";2316;43
"Mississippi";"US";16691;250
"Mississippi";"US";1727;42
"Mississippi";"US";11520;149
"Mississippi";"US";13445;142
"Mississippi";"US";14909;325
"Mississippi";"US";2790;44
"Mississippi";"US";5009;92
"Mississippi";"US";21493;255
"Mississippi";"US";6544;145
"Mississippi";"US";6484;139
"Mississippi";"US";13611;201
"Mississippi";"US";19442;289
"Mississippi";"US";5363;119
"Mississippi";"US";8128;150
"Mississippi";"US";8652;185
"Mississippi";"US";2473;59
"Mississippi";"US";8107;211
"Mississippi";"US";4572;85
"Mississippi";"US";2239;45
"Mississippi";"US";8650;141
"Mississippi";"US";8605;141
"Mississippi";"US";11492;246
"Mississippi";"US";2425;57
"Mississippi";"US";7378;159
"Mississippi";"US";8255;118
"Mississippi";"US";6234;89
"Mississippi";"US";1346;28
"Mississippi";"US";28534;418
"Mississippi";"US";5624;101
"Mississippi";"US";743;21
"Mississippi";"US";5630;120
"Mississippi";"US";3183;56
"Mississippi";"US";4227;67
"Mississippi";"US";5118;111
"Mississippi";"US";2693;53
"Mississippi";"US";5839;122
"Mississippi";"US";5776;89
"Mississippi";"US";4543;99
"Mississippi";"US";2162;41
"Mississippi";"US";0;0
"Mississippi";"US";7628;101
"Mississippi";"US";2701;70
"Mississippi";"US";8320;182
"Mississippi";"US";8614;171
"Mississippi";"US";4811;73
"Mississippi";"US";2493;51
"Mississippi";"US";1539;40
"Mississippi";"US";3969;95
"Mississippi";"US";3125;48
"Mississippi";"US";6653;94
"Missouri";"US";4563;54
"Missouri";"US";3942;42
"Missouri";"US";1049;19
"Missouri";"US";4808;89
"Missouri";"US";5499;99
"Missouri";"US";2261;42
"Missouri";"US";3140;67
"Missouri";"US";3331;78
"Missouri";"US";2106;35
"Missouri";"US";35010;209
"Missouri";"US";18776;263
"Missouri";"US";8231;135
"Missouri";"US";1446;28
"Missouri";"US";9688;100
"Missouri";"US";7769;155
"Missouri";"US";15228;209
"Missouri";"US";1875;40
"Missouri";"US";1247;19
"Missouri";"US";20505;233
"Missouri";"US";2347;43
"Missouri";"US";1399;32
"Missouri";"US";16526;214
"Missouri";"US";1371;28
"Missouri";"US";22138;290
"Missouri";"US";3974;101
"Missouri";"US";16665;244
"Missouri";"US";3530;64
"Missouri";"US";4599;83
"Missouri";"US";1119;38
"Missouri";"US";3024;62
"Missouri";"US";1407;21
"Missouri";"US";1874;40
"Missouri";"US";2661;64
"Missouri";"US";2084;68
"Missouri";"US";5669;93
"Missouri";"US";19599;285
"Missouri";"US";2764;88
"Missouri";"US";1857;28
"Missouri";"US";55422;860
"Missouri";"US";1988;60
"Missouri";"US";1600;27
"Missouri";"US";4572;66
"Missouri";"US";1482;46
"Missouri";"US";879;25
"Missouri";"US";1817;21
"Missouri";"US";7135;175
"Missouri";"US";1752;32
"Missouri";"US";79995;945
"Missouri";"US";27999;458
"Missouri";"US";46184;480
"Missouri";"US";10031;119
"Missouri";"US";95256;1028
"Missouri";"US";781;10
"Missouri";"US";6643;155
"Missouri";"US";6576;102
"Missouri";"US";6311;141
"Missouri";"US";2200;31
"Missouri";"US";13284;101
"Missouri";"US";2128;59
"Missouri";"US";3066;83
"Missouri";"US";2981;39
"Missouri";"US";2921;45
"Missouri";"US";1306;26
"Missouri";"US";6790;109
"Missouri";"US";4295;62
"Missouri";"US";572;11
"Missouri";"US";4981;105
"Missouri";"US";2710;51
"Missouri";"US";3216;47
"Missouri";"US";1839;37
"Missouri";"US";2000;35
"Missouri";"US";3362;79
"Missouri";"US";3959;72
"Missouri";"US";9526;173
"Missouri";"US";4774;40
"Missouri";"US";1705;27
"Missouri";"US";2623;38
"Missouri";"US";1438;48
"Missouri";"US";2553;60
"Missouri";"US";4122;42
"Missouri";"US";9518;132
"Missouri";"US";8542;209
"Missouri";"US";3514;54
"Missouri";"US";8489;83
"Missouri";"US";6464;83
"Missouri";"US";7121;104
"Missouri";"US";824;20
"Missouri";"US";2089;19
"Missouri";"US";4854;89
"Missouri";"US";4249;73
"Missouri";"US";931;18
"Missouri";"US";2289;52
"Missouri";"US";5170;90
"Missouri";"US";600;23
"Missouri";"US";562;17
"Missouri";"US";9084;139
"Missouri";"US";1259;30
"Missouri";"US";1259;13
"Missouri";"US";81901;764
"Missouri";"US";1599;29
"Missouri";"US";15142;239
"Missouri";"US";192949;2855
"Missouri";"US";49275;668
"Missouri";"US";3047;35
"Missouri";"US";5174;112
"Missouri";"US";4772;101
"Missouri";"US";1416;20
"Missouri";"US";11090;184
"Missouri";"US";3817;76
"Missouri";"US";0;0
"Missouri";"US";4026;90
"Missouri";"US";7064;85
"Missouri";"US";4867;111
"Missouri";"US";1978;37
"Missouri";"US";7187;125
"Missouri";"US";359;3
"Missouri";"US";3132;69
"Montana";"US";1699;24
"Montana";"US";3522;86
"Montana";"US";1485;28
"Montana";"US";1053;17
"Montana";"US";1707;23
"Montana";"US";218;5
"Montana";"US";17907;283
"Montana";"US";836;11
"Montana";"US";2524;43
"Montana";"US";318;9
"Montana";"US";1959;53
"Montana";"US";1805;28
"Montana";"US";573;10
"Montana";"US";2008;52
"Montana";"US";22666;228
"Montana";"US";27325;106
"Montana";"US";191;3
"Montana";"US";2632;63
"Montana";"US";125;5
"Montana";"US";450;6
"Montana";"US";3532;71
"Montana";"US";2062;22
"Montana";"US";179;1
"Montana";"US";5057;91
"Montana";"US";13573;158
"Montana";"US";303;2
"Montana";"US";3861;75
"Montana";"US";1549;20
"Montana";"US";326;9
"Montana";"US";298;9
"Montana";"US";807;14
"Montana";"US";20163;193
"Montana";"US";796;26
"Montana";"US";2977;32
"Montana";"US";28;1
"Montana";"US";909;27
"Montana";"US";886;6
"Montana";"US";292;10
"Montana";"US";1534;26
"Montana";"US";215;3
"Montana";"US";5841;129
"Montana";"US";2184;30
"Montana";"US";2431;70
"Montana";"US";1818;58
"Montana";"US";1774;40
"Montana";"US";569;10
"Montana";"US";6754;118
"Montana";"US";1287;29
"Montana";"US";646;8
"Montana";"US";1040;18
"Montana";"US";1048;21
"Montana";"US";115;1
"Montana";"US";0;0
"Montana";"US";1451;32
"Montana";"US";281;13
"Montana";"US";182;8
"Montana";"US";34307;481
"Nebraska";"US";5199;46
"Nebraska";"US";897;7
"Nebraska";"US";29;1
"Nebraska";"US";78;0
"Nebraska";"US";57;0
"Nebraska";"US";904;4
"Nebraska";"US";1849;8
"Nebraska";"US";332;3
"Nebraska";"US";421;2
"Nebraska";"US";9759;57
"Nebraska";"US";1059;12
"Nebraska";"US";1502;11
"Nebraska";"US";4941;16
"Nebraska";"US";1245;11
"Nebraska";"US";679;5
"Nebraska";"US";479;7
"Nebraska";"US";1645;16
"Nebraska";"US";1216;11
"Nebraska";"US";2331;21
"Nebraska";"US";1538;15
"Nebraska";"US";1728;19
"Nebraska";"US";5672;65
"Nebraska";"US";1227;12
"Nebraska";"US";4624;31
"Nebraska";"US";271;1
"Nebraska";"US";953;9
"Nebraska";"US";8186;62
"Nebraska";"US";121003;718
"Nebraska";"US";306;4
"Nebraska";"US";902;8
"Nebraska";"US";367;4
"Nebraska";"US";467;1
"Nebraska";"US";902;5
"Nebraska";"US";3014;19
"Nebraska";"US";291;1
"Nebraska";"US";332;1
"Nebraska";"US";317;5
"Nebraska";"US";94;4
"Nebraska";"US";335;1
"Nebraska";"US";13019;117
"Nebraska";"US";1777;17
"Nebraska";"US";347;0
"Nebraska";"US";95;0
"Nebraska";"US";454;5
"Nebraska";"US";1735;16
"Nebraska";"US";99;2
"Nebraska";"US";946;10
"Nebraska";"US";1055;1
"Nebraska";"US";810;9
"Nebraska";"US";1013;5
"Nebraska";"US";1244;10
"Nebraska";"US";100;0
"Nebraska";"US";650;1
"Nebraska";"US";1402;12
"Nebraska";"US";59338;170
"Nebraska";"US";7010;60
"Nebraska";"US";122;0
"Nebraska";"US";82;0
"Nebraska";"US";7807;44
"Nebraska";"US";59;1
"Nebraska";"US";1405;15
"Nebraska";"US";993;7
"Nebraska";"US";670;10
"Nebraska";"US";1247;15
"Nebraska";"US";782;11
"Nebraska";"US";2710;10
"Nebraska";"US";345;1
"Nebraska";"US";447;11
"Nebraska";"US";1869;10
"Nebraska";"US";1075;20
"Nebraska";"US";7054;50
"Nebraska";"US";956;9
"Nebraska";"US";2017;15
"Nebraska";"US";1417;19
"Nebraska";"US";163;2
"Nebraska";"US";3115;2
"Nebraska";"US";40002;131
"Nebraska";"US";4183;16
"Nebraska";"US";7280;48
"Nebraska";"US";2743;32
"Nebraska";"US";900;10
"Nebraska";"US";497;4
"Nebraska";"US";63;0
"Nebraska";"US";607;11
"Nebraska";"US";889;4
"Nebraska";"US";90;1
"Nebraska";"US";1290;11
"Nebraska";"US";3266;1310
"Nebraska";"US";625;2
"Nebraska";"US";3741;25
"Nebraska";"US";1528;7
"Nebraska";"US";617;7
"Nebraska";"US";103;0
"Nebraska";"US";2911;11
"Nevada";"US";10762;188
"Nevada";"US";4762;92
"Nevada";"US";419141;6625
"Nevada";"US";6019;75
"Nevada";"US";9389;127
"Nevada";"US";72;2
"Nevada";"US";200;0
"Nevada";"US";2806;46
"Nevada";"US";833;16
"Nevada";"US";680;5
"Nevada";"US";8126;143
"Nevada";"US";703;14
"Nevada";"US";5361;202
"Nevada";"US";1246;29
"Nevada";"US";269;8
"Nevada";"US";0;0
"Nevada";"US";77453;1036
"Nevada";"US";1376;18
"New Hampshire";"US";10508;153
"New Hampshire";"US";7387;35
"New Hampshire";"US";10813;86
"New Hampshire";"US";5133;87
"New Hampshire";"US";11851;50
"New Hampshire";"US";77671;800
"New Hampshire";"US";24667;180
"New Hampshire";"US";52522;433
"New Hampshire";"US";21920;172
"New Hampshire";"US";6982;57
"New Hampshire";"US";6444;26
"New Jersey";"US";60570;860
"New Jersey";"US";199476;3177
"New Jersey";"US";89854;1045
"New Jersey";"US";111665;1583
"New Jersey";"US";19711;266
"New Jersey";"US";32368;542
"New Jersey";"US";195604;3305
"New Jersey";"US";61970;823
"New Jersey";"US";154616;2515
"New Jersey";"US";21660;220
"New Jersey";"US";66737;1120
"New Jersey";"US";170825;2651
"New Jersey";"US";148425;1884
"New Jersey";"US";105686;1390
"New Jersey";"US";145782;2577
"New Jersey";"US";132081;2150
"New Jersey";"US";12551;221
"New Jersey";"US";60945;919
"New Jersey";"US";30496;389
"New Jersey";"US";5654;0
"New Jersey";"US";130991;2145
"New Jersey";"US";21390;297
"New Mexico";"US";113944;1415
"New Mexico";"US";323;11
"New Mexico";"US";17426;252
"New Mexico";"US";5081;162
"New Mexico";"US";1953;55
"New Mexico";"US";9948;146
"New Mexico";"US";462;3
"New Mexico";"US";47001;635
"New Mexico";"US";13642;238
"New Mexico";"US";5065;70
"New Mexico";"US";794;15
"New Mexico";"US";62;4
"New Mexico";"US";848;12
"New Mexico";"US";16759;298
"New Mexico";"US";4153;51
"New Mexico";"US";1501;12
"New Mexico";"US";5294;110
"New Mexico";"US";19773;543
"New Mexico";"US";541;14
"New Mexico";"US";10126;152
"New Mexico";"US";1726;35
"New Mexico";"US";7304;104
"New Mexico";"US";3981;84
"New Mexico";"US";31505;671
"New Mexico";"US";4089;40
"New Mexico";"US";24490;325
"New Mexico";"US";20553;215
"New Mexico";"US";1624;65
"New Mexico";"US";2865;71
"New Mexico";"US";3775;75
"New Mexico";"US";2150;41
"New Mexico";"US";5521;0
"New Mexico";"US";612;12
"New Mexico";"US";14048;209
"New York";"US";50940;456
"New York";"US";7669;140
"New York";"US";369814;7109
"New York";"US";39317;481
"New York";"US";12956;197
"New York";"US";13689;125
"New York";"US";20341;237
"New York";"US";18314;202
"New York";"US";7798;105
"New York";"US";12662;62
"New York";"US";8464;127
"New York";"US";8731;93
"New York";"US";6548;62
"New York";"US";57058;565
"New York";"US";184143;2334
"New York";"US";4547;52
"New York";"US";7533;36
"New York";"US";10473;136
"New York";"US";12030;167
"New York";"US";7466;106
"New York";"US";734;4
"New York";"US";11860;167
"New York";"US";16135;119
"New York";"US";620611;11563
"New York";"US";5430;43
"New York";"US";9947;97
"New York";"US";10797;118
"New York";"US";135739;1395
"New York";"US";10027;180
"New York";"US";371873;3548
"New York";"US";362489;4893
"New York";"US";42282;497
"New York";"US";45927;721
"New York";"US";91347;922
"New York";"US";16805;156
"New York";"US";96264;1020
"New York";"US";7563;105
"New York";"US";20814;156
"New York";"US";8146;74
"New York";"US";0;406
"New York";"US";21431;112
"New York";"US";581524;10874
"New York";"US";26560;227
"New York";"US";151096;2069
"New York";"US";83819;837
"New York";"US";38907;288
"New York";"US";28087;277
"New York";"US";4111;31
"New York";"US";2907;23
"New York";"US";4775;85
"New York";"US";17267;164
"New York";"US";16747;224
"New York";"US";395134;4006
"New York";"US";16101;110
"New York";"US";9049;79
"New York";"US";14460;74
"New York";"US";27133;323
"New York";"US";370;1
"New York";"US";11407;114
"New York";"US";10141;98
"New York";"US";14502;139
"New York";"US";229897;2504
"New York";"US";7336;75
"New York";"US";2812;36
"North Carolina";"US";36733;377
"North Carolina";"US";8185;120
"North Carolina";"US";2305;10
"North Carolina";"US";5000;86
"North Carolina";"US";4617;62
"North Carolina";"US";3527;39
"North Carolina";"US";9098;140
"North Carolina";"US";3375;57
"North Carolina";"US";6995;100
"North Carolina";"US";21758;260
"North Carolina";"US";38604;464
"North Carolina";"US";19120;259
"North Carolina";"US";43918;393
"North Carolina";"US";17018;232
"North Carolina";"US";1473;9
"North Carolina";"US";10366;83
"North Carolina";"US";4018;39
"North Carolina";"US";36189;482
"North Carolina";"US";9424;99
"North Carolina";"US";5576;90
"North Carolina";"US";3171;45
"North Carolina";"US";1992;38
"North Carolina";"US";23322;327
"North Carolina";"US";12090;235
"North Carolina";"US";17550;165
"North Carolina";"US";60683;513
"North Carolina";"US";3742;30
"North Carolina";"US";5645;18
"North Carolina";"US";33827;353
"North Carolina";"US";8544;82
"North Carolina";"US";12313;203
"North Carolina";"US";52368;274
"North Carolina";"US";11056;130
"North Carolina";"US";71622;641
"North Carolina";"US";14493;64
"North Carolina";"US";51897;672
"North Carolina";"US";1463;18
"North Carolina";"US";1667;28
"North Carolina";"US";10923;108
"North Carolina";"US";4286;56
"North Carolina";"US";90012;964
"North Carolina";"US";11120;150
"North Carolina";"US";24077;283
"North Carolina";"US";9611;163
"North Carolina";"US";19946;237
"North Carolina";"US";3871;77
"North Carolina";"US";10555;93
"North Carolina";"US";981;13
"North Carolina";"US";38581;374
"North Carolina";"US";7135;80
"North Carolina";"US";44106;363
"North Carolina";"US";1648;38
"North Carolina";"US";12111;125
"North Carolina";"US";11696;182
"North Carolina";"US";19211;122
"North Carolina";"US";5926;88
"North Carolina";"US";3611;71
"North Carolina";"US";4599;77
"North Carolina";"US";10333;140
"North Carolina";"US";216517;1369
"North Carolina";"US";2698;25
"North Carolina";"US";5593;112
"North Carolina";"US";18408;266
"North Carolina";"US";21386;254
"North Carolina";"US";36954;313
"North Carolina";"US";3481;66
"North Carolina";"US";35739;286
"North Carolina";"US";17711;113
"North Carolina";"US";2005;27
"North Carolina";"US";6596;111
"North Carolina";"US";11272;105
"North Carolina";"US";2158;17
"North Carolina";"US";6885;95
"North Carolina";"US";39709;146
"North Carolina";"US";2918;49
"North Carolina";"US";27502;348
"North Carolina";"US";9414;157
"North Carolina";"US";31439;464
"North Carolina";"US";16724;228
"North Carolina";"US";32786;512
"North Carolina";"US";13504;352
"North Carolina";"US";14042;145
"North Carolina";"US";7891;112
"North Carolina";"US";15009;216
"North Carolina";"US";8657;124
"North Carolina";"US";16474;267
"North Carolina";"US";2671;33
"North Carolina";"US";5072;56
"North Carolina";"US";733;7
"North Carolina";"US";12366;0
"North Carolina";"US";48328;403
"North Carolina";"US";9372;108
"North Carolina";"US";211060;939
"North Carolina";"US";3266;36
"North Carolina";"US";2243;40
"North Carolina";"US";8746;44
"North Carolina";"US";21854;336
"North Carolina";"US";13568;207
"North Carolina";"US";17072;244
"North Carolina";"US";8467;92
"North Carolina";"US";3929;38
"North Dakota";"US";489;9
"North Dakota";"US";2413;41
"North Dakota";"US";1580;22
"North Dakota";"US";125;1
"North Dakota";"US";1252;24
"North Dakota";"US";706;9
"North Dakota";"US";382;3
"North Dakota";"US";28431;287
"North Dakota";"US";46858;294
"North Dakota";"US";651;7
"North Dakota";"US";1253;38
"North Dakota";"US";370;3
"North Dakota";"US";905;8
"North Dakota";"US";658;6
"North Dakota";"US";638;16
"North Dakota";"US";817;20
"North Dakota";"US";408;4
"North Dakota";"US";17230;106
"North Dakota";"US";422;11
"North Dakota";"US";504;2
"North Dakota";"US";640;7
"North Dakota";"US";429;13
"North Dakota";"US";849;19
"North Dakota";"US";374;11
"North Dakota";"US";1129;28
"North Dakota";"US";570;9
"North Dakota";"US";2881;23
"North Dakota";"US";2332;47
"North Dakota";"US";2117;22
"North Dakota";"US";9385;134
"North Dakota";"US";2564;32
"North Dakota";"US";648;17
"North Dakota";"US";279;4
"North Dakota";"US";1639;16
"North Dakota";"US";924;29
"North Dakota";"US";2887;47
"North Dakota";"US";1173;23
"North Dakota";"US";485;15
"North Dakota";"US";3263;21
"North Dakota";"US";4513;36
"North Dakota";"US";838;9
"North Dakota";"US";244;6
"North Dakota";"US";1115;18
"North Dakota";"US";56;0
"North Dakota";"US";9670;80
"North Dakota";"US";324;2
"North Dakota";"US";5542;92
"North Dakota";"US";526;11
"North Dakota";"US";1794;21
"North Dakota";"US";0;45
"North Dakota";"US";2745;34
"North Dakota";"US";16726;235
"North Dakota";"US";904;11
"North Dakota";"US";8821;64
"Northern Mariana Islands";"US";3868;21
"Ohio";"US";5648;124
"Ohio";"US";23901;392
"Ohio";"US";10602;174
"Ohio";"US";17768;338
"Ohio";"US";11489;106
"Ohio";"US";9983;141
"Ohio";"US";13084;247
"Ohio";"US";9230;140
"Ohio";"US";76443;924
"Ohio";"US";4772;100
"Ohio";"US";7431;112
"Ohio";"US";29486;440
"Ohio";"US";42533;428
"Ohio";"US";8527;121
