"Province_State";"Country_Region";"Confirmed";"Deaths"
"Kentucky";"US";2594;42
"Kentucky";"US";9455;135
"Kentucky";"US";1324;13
"Kentucky";"US";3895;33
"Louisiana";"US";10726;251
"Louisiana";"US";4820;118
"Louisiana";"US";22196;249
"Louisiana";"US";3705;57
"Louisiana";"US";7414;181
"Louisiana";"US";6196;127
"Louisiana";"US";2531;99
"Louisiana";"US";22278;410
"Louisiana";"US";40397;982
"Louisiana";"US";35137;633
"Louisiana";"US";2324;41
"Louisiana";"US";867;8
"Louisiana";"US";1819;48
"Louisiana";"US";2058;66
"Louisiana";"US";3293;80
"Louisiana";"US";4848;113
"Louisiana";"US";64936;1174
"Louisiana";"US";1719;32
"Louisiana";"US";4554;145
"Louisiana";"US";5949;143
"Louisiana";"US";4834;141
"Louisiana";"US";3923;78
"Louisiana";"US";12707;228
"Louisiana";"US";5911;129
"Louisiana";"US";2826;64
"Louisiana";"US";70741;1183
"Louisiana";"US";4821;130
"Louisiana";"US";2795;46
"Louisiana";"US";39840;410
"Louisiana";"US";18294;321
"Louisiana";"US";7320;117
"Louisiana";"US";24935;385
"Louisiana";"US";2293;55
"Louisiana";"US";4601;116
"Louisiana";"US";6783;137
"Louisiana";"US";47851;1006
"Louisiana";"US";32470;604
"Louisiana";"US";0;0
"Louisiana";"US";4065;40
"Louisiana";"US";4012;85
"Louisiana";"US";21670;478
"Louisiana";"US";1425;49
"Louisiana";"US";4422;80
"Louisiana";"US";4584;96
"Louisiana";"US";7074;98
"Louisiana";"US";9045;128
"Louisiana";"US";1268;19
"Louisiana";"US";3558;70
"Louisiana";"US";6418;173
"Louisiana";"US";14469;351
"Louisiana";"US";8565;163
"Louisiana";"US";8629;227
"Louisiana";"US";44620;738
"Louisiana";"US";23146;530
"Louisiana";"US";564;10
"Louisiana";"US";19923;358
"Louisiana";"US";587;0
"Louisiana";"US";4245;112
"Louisiana";"US";10429;195
"Louisiana";"US";6531;167
"Louisiana";"US";8294;221
"Louisiana";"US";6854;152
"Louisiana";"US";4463;79
"Louisiana";"US";2185;52
"Louisiana";"US";1515;41
"Louisiana";"US";2663;58
"Maine";"US";14051;131
"Maine";"US";6286;90
"Maine";"US";25616;257
"Maine";"US";3292;35
"Maine";"US";3873;56
"Maine";"US";12784;133
"Maine";"US";2641;17
"Maine";"US";2390;10
"Maine";"US";0;0
"Maine";"US";6864;90
"Maine";"US";15194;206
"Maine";"US";1773;14
"Maine";"US";2661;16
"Maine";"US";5732;66
"Maine";"US";17;0
"Maine";"US";3108;36
"Maine";"US";2537;37
"Maine";"US";21178;173
"Maryland";"US";10726;272
"Maryland";"US";56103;795
"Maryland";"US";81122;1906
"Maryland";"US";64970;1383
"Maryland";"US";6086;102
"Maryland";"US";3614;54
"Maryland";"US";13004;297
"Maryland";"US";9651;194
"Maryland";"US";15068;268
"Maryland";"US";4507;87
"Maryland";"US";26247;397
"Maryland";"US";3909;86
"Maryland";"US";22674;372
"Maryland";"US";23804;287
"Maryland";"US";1923;57
"Maryland";"US";86011;1737
"Maryland";"US";102652;1759
"Maryland";"US";4274;77
"Maryland";"US";3471;55
"Maryland";"US";10513;176
"Maryland";"US";3193;58
"Maryland";"US";0;46
"Maryland";"US";22026;429
"Maryland";"US";11822;236
"Maryland";"US";5309;125
"Massachusetts";"US";21021;538
"Massachusetts";"US";11534;335
"Massachusetts";"US";92887;1970
"Massachusetts";"US";4076;7
"Massachusetts";"US";128724;2627
"Massachusetts";"US";4482;126
"Massachusetts";"US";74098;1720
"Massachusetts";"US";13513;331
"Massachusetts";"US";180554;4022
"Massachusetts";"US";72378;1908
"Massachusetts";"US";68655;1602
"Massachusetts";"US";117320;1952
"Massachusetts";"US";69245;6
"Massachusetts";"US";111102;2490
"Michigan";"US";1368;51
"Michigan";"US";1023;9
"Michigan";"US";19120;243
"Michigan";"US";4271;95
"Michigan";"US";2993;45
"Michigan";"US";2223;49
"Michigan";"US";1435;46
"Michigan";"US";10169;116
"Michigan";"US";18185;449
"Michigan";"US";2257;45
"Michigan";"US";23250;359
"Michigan";"US";8115;130
"Michigan";"US";23415;425
"Michigan";"US";8461;108
"Michigan";"US";3195;45
"Michigan";"US";3449;78
"Michigan";"US";4777;62
"Michigan";"US";4817;123
"Michigan";"US";13172;143
"Michigan";"US";1845;20
"Michigan";"US";6845;129
"Michigan";"US";4844;89
"Michigan";"US";17064;295
"Michigan";"US";4243;56
"Michigan";"US";321;5
"Michigan";"US";66135;1234
"Michigan";"US";3886;87
"Michigan";"US";2214;58
"Michigan";"US";11553;156
"Michigan";"US";7365;148
"Michigan";"US";7834;155
"Michigan";"US";5454;63
"Michigan";"US";6005;114
"Michigan";"US";38696;536
"Michigan";"US";11501;127
"Michigan";"US";3655;106
"Michigan";"US";1792;70
"Michigan";"US";10763;149
"Michigan";"US";27293;395
"Michigan";"US";36843;511
"Michigan";"US";2311;44
"Michigan";"US";115118;1167
"Michigan";"US";386;9
"Michigan";"US";1300;28
"Michigan";"US";14548;294
"Michigan";"US";2326;37
"Michigan";"US";16724;231
"Michigan";"US";30602;313
"Michigan";"US";940;5
"Michigan";"US";1597;17
"Michigan";"US";149089;2998
"Michigan";"US";2314;52
"Michigan";"US";8674;93
"Michigan";"US";4451;61
"Michigan";"US";6055;76
"Michigan";"US";4018;58
"Michigan";"US";28235;157
"Michigan";"US";12689;169
"Michigan";"US";2153;44
"Michigan";"US";25138;345
"Michigan";"US";10981;151
"Michigan";"US";1304;39
"Michigan";"US";27759;480
"Michigan";"US";8327;117
"Michigan";"US";179078;2920
"Michigan";"US";4739;78
"Michigan";"US";3191;77
"Michigan";"US";710;25
"Michigan";"US";3714;52
"Michigan";"US";1136;48
"Michigan";"US";4099;73
"Michigan";"US";52439;598
"Michigan";"US";2951;34
"Michigan";"US";1674;50
"Michigan";"US";3466;92
"Michigan";"US";33618;735
"Michigan";"US";6382;157
"Michigan";"US";1126;7
"Michigan";"US";11901;157
"Michigan";"US";28237;589
"Michigan";"US";10374;142
"Michigan";"US";9435;227
"Michigan";"US";52;1
"Michigan";"US";11834;193
"Michigan";"US";41185;363
"Michigan";"US";242555;6108
"Michigan";"US";4797;79
"Minnesota";"US";2334;53
"Minnesota";"US";67206;615
"Minnesota";"US";6428;75
"Minnesota";"US";8412;103
"Minnesota";"US";9523;132
"Minnesota";"US";976;6
"Minnesota";"US";12015;72
"Minnesota";"US";4852;63
"Minnesota";"US";5742;79
"Minnesota";"US";17546;77
"Minnesota";"US";5174;57
"Minnesota";"US";2272;43
"Minnesota";"US";10361;86
"Minnesota";"US";12489;111
"Minnesota";"US";1633;23
"Minnesota";"US";324;1
"Minnesota";"US";2386;33
"Minnesota";"US";11624;128
"Minnesota";"US";70918;611
"Minnesota";"US";3791;12
"Minnesota";"US";8184;101
"Minnesota";"US";2693;36
"Minnesota";"US";3191;15
"Minnesota";"US";5954;50
"Minnesota";"US";8571;101
"Minnesota";"US";1054;11
"Minnesota";"US";186697;2081
"Minnesota";"US";2847;17
"Minnesota";"US";3653;49
"Minnesota";"US";7390;88
"Minnesota";"US";8041;104
"Minnesota";"US";1667;16
"Minnesota";"US";2651;40
"Minnesota";"US";10161;112
"Minnesota";"US";794;23
"Minnesota";"US";1863;27
"Minnesota";"US";1266;26
"Minnesota";"US";1398;26
"Minnesota";"US";544;5
"Minnesota";"US";4827;36
"Minnesota";"US";916;5
"Minnesota";"US";5429;63
"Minnesota";"US";1104;15
"Minnesota";"US";1584;23
"Minnesota";"US";4009;46
"Minnesota";"US";7497;84
"Minnesota";"US";4504;61
"Minnesota";"US";5554;84
"Minnesota";"US";6924;82
"Minnesota";"US";7567;50
"Minnesota";"US";1559;11
"Minnesota";"US";5462;61
"Minnesota";"US";5332;55
"Minnesota";"US";1066;10
"Minnesota";"US";23454;132
"Minnesota";"US";10157;134
"Minnesota";"US";2597;30
"Minnesota";"US";5377;46
"Minnesota";"US";1549;30
"Minnesota";"US";6179;89
"Minnesota";"US";2125;10
"Minnesota";"US";77579;1069
"Minnesota";"US";722;11
"Minnesota";"US";2901;46
"Minnesota";"US";2764;51
"Minnesota";"US";11932;146
"Minnesota";"US";1801;31
"Minnesota";"US";3289;33
"Minnesota";"US";27226;193
"Minnesota";"US";19803;136
"Minnesota";"US";2673;19
"Minnesota";"US";31010;431
"Minnesota";"US";35130;296
"Minnesota";"US";7159;37
"Minnesota";"US";1757;11
"Minnesota";"US";1788;24
"Minnesota";"US";5066;46
"Minnesota";"US";613;6
"Minnesota";"US";555;124
"Minnesota";"US";3910;10
"Minnesota";"US";3125;42
"Minnesota";"US";4073;34
"Minnesota";"US";42781;378
"Minnesota";"US";2073;21
"Minnesota";"US";1242;16
"Minnesota";"US";7341;58
"Minnesota";"US";27122;237
"Minnesota";"US";1947;25
"Mississippi";"US";4803;125
"Mississippi";"US";6025;108
"Mississippi";"US";2113;57
"Mississippi";"US";3434;90
"Mississippi";"US";1541;39
"Mississippi";"US";6512;151
"Mississippi";"US";2905;51
"Mississippi";"US";1771;41
"Mississippi";"US";3246;68
"Mississippi";"US";1384;27
"Mississippi";"US";1351;39
"Mississippi";"US";3025;95
"Mississippi";"US";3157;78
"Mississippi";"US";4304;112
"Mississippi";"US";4619;95
"Mississippi";"US";4365;95
"Mississippi";"US";33686;434
"Mississippi";"US";13906;261
"Mississippi";"US";1275;30
"Mississippi";"US";5121;80
"Mississippi";"US";2259;50
"Mississippi";"US";3826;109
"Mississippi";"US";7864;132
"Mississippi";"US";35150;560
"Mississippi";"US";32943;646
"Mississippi";"US";2742;89
"Mississippi";"US";1329;39
"Mississippi";"US";195;7
"Mississippi";"US";4952;107
"Mississippi";"US";24987;392
"Mississippi";"US";3421;66
"Mississippi";"US";975;34
"Mississippi";"US";1752;43
"Mississippi";"US";14233;248
"Mississippi";"US";1460;41
"Mississippi";"US";8932;143
"Mississippi";"US";10739;140
"Mississippi";"US";12396;323
"Mississippi";"US";2219;43
"Mississippi";"US";4151;92
"Mississippi";"US";16698;245
"Mississippi";"US";4778;144
"Mississippi";"US";5563;136
"Mississippi";"US";11431;195
"Mississippi";"US";15049;283
"Mississippi";"US";4327;112
"Mississippi";"US";6793;142
"Mississippi";"US";7163;179
"Mississippi";"US";1829;57
"Mississippi";"US";6774;210
"Mississippi";"US";3976;83
"Mississippi";"US";1891;44
"Mississippi";"US";7267;139
"Mississippi";"US";6850;136
"Mississippi";"US";9781;244
"Mississippi";"US";2151;56
"Mississippi";"US";5967;157
"Mississippi";"US";7109;110
"Mississippi";"US";5164;86
"Mississippi";"US";1083;28
"Mississippi";"US";22699;405
"Mississippi";"US";4806;99
"Mississippi";"US";656;21
"Mississippi";"US";4606;117
"Mississippi";"US";2717;52
"Mississippi";"US";3667;66
"Mississippi";"US";4352;106
"Mississippi";"US";2336;53
"Mississippi";"US";4807;118
"Mississippi";"US";5018;84
"Mississippi";"US";3927;94
"Mississippi";"US";1650;39
"Mississippi";"US";0;0
"Mississippi";"US";6534;99
"Mississippi";"US";2223;66
"Mississippi";"US";6942;179
"Mississippi";"US";7571;170
"Mississippi";"US";4447;72
"Mississippi";"US";2079;49
"Mississippi";"US";1068;39
"Mississippi";"US";3203;92
"Mississippi";"US";2486;47
"Mississippi";"US";4609;93
"Missouri";"US";3858;44
"Missouri";"US";3254;40
"Missouri";"US";888;18
"Missouri";"US";4272;79
"Missouri";"US";4736;92
"Missouri";"US";1922;40
"Missouri";"US";2575;59
"Missouri";"US";2845;70
"Missouri";"US";1956;33
"Missouri";"US";27067;191
"Missouri";"US";15507;245
"Missouri";"US";7210;127
"Missouri";"US";1284;26
"Missouri";"US";8303;96
"Missouri";"US";6762;148
"Missouri";"US";13578;201
"Missouri";"US";1555;39
"Missouri";"US";1139;18
"Missouri";"US";16207;213
"Missouri";"US";1952;42
"Missouri";"US";1230;30
"Missouri";"US";14263;202
"Missouri";"US";1202;27
"Missouri";"US";17309;262
"Missouri";"US";3354;95
"Missouri";"US";14134;233
"Missouri";"US";3074;55
"Missouri";"US";3936;76
"Missouri";"US";939;38
"Missouri";"US";2514;57
"Missouri";"US";1209;17
"Missouri";"US";1644;37
"Missouri";"US";2201;62
"Missouri";"US";1820;63
"Missouri";"US";4760;93
"Missouri";"US";16277;264
"Missouri";"US";2469;81
"Missouri";"US";1599;28
"Missouri";"US";46695;832
"Missouri";"US";1798;55
"Missouri";"US";1375;21
"Missouri";"US";3768;64
"Missouri";"US";1286;43
"Missouri";"US";738;23
"Missouri";"US";1573;19
"Missouri";"US";6347;173
"Missouri";"US";1535;28
"Missouri";"US";62111;844
"Missouri";"US";24018;445
"Missouri";"US";36591;435
"Missouri";"US";8128;109
"Missouri";"US";70838;967
"Missouri";"US";657;8
"Missouri";"US";5734;149
"Missouri";"US";5254;89
"Missouri";"US";5563;137
"Missouri";"US";1884;30
"Missouri";"US";10679;94
"Missouri";"US";1949;57
"Missouri";"US";2722;79
"Missouri";"US";2524;34
"Missouri";"US";2524;40
"Missouri";"US";1121;21
"Missouri";"US";5735;100
"Missouri";"US";3845;56
"Missouri";"US";494;9
"Missouri";"US";4366;100
"Missouri";"US";2417;49
"Missouri";"US";2856;46
"Missouri";"US";1516;32
"Missouri";"US";1695;34
"Missouri";"US";2882;73
"Missouri";"US";3492;70
"Missouri";"US";8282;169
"Missouri";"US";4092;37
"Missouri";"US";1491;26
"Missouri";"US";2371;35
"Missouri";"US";1274;42
"Missouri";"US";2144;59
"Missouri";"US";3556;39
"Missouri";"US";8057;128
"Missouri";"US";7021;196
"Missouri";"US";3012;51
"Missouri";"US";6832;71
"Missouri";"US";5547;80
"Missouri";"US";5726;97
"Missouri";"US";721;19
"Missouri";"US";1743;18
"Missouri";"US";4066;80
"Missouri";"US";3425;62
"Missouri";"US";803;12
"Missouri";"US";2095;51
"Missouri";"US";4484;84
"Missouri";"US";511;22
"Missouri";"US";466;15
"Missouri";"US";7789;132
"Missouri";"US";1154;29
"Missouri";"US";1069;13
"Missouri";"US";61714;729
"Missouri";"US";1362;27
"Missouri";"US";13047;216
"Missouri";"US";139988;2665
"Missouri";"US";35308;628
"Missouri";"US";2593;34
"Missouri";"US";4748;107
"Missouri";"US";4283;100
"Missouri";"US";1302;17
"Missouri";"US";9576;173
"Missouri";"US";3407;66
"Missouri";"US";0;0
"Missouri";"US";3403;82
"Missouri";"US";5624;75
"Missouri";"US";4265;98
"Missouri";"US";1775;35
"Missouri";"US";6191;116
"Missouri";"US";304;2
"Missouri";"US";2796;66
"Montana";"US";1592;22
"Montana";"US";3442;84
"Montana";"US";1435;28
"Montana";"US";992;17
"Montana";"US";1575;22
"Montana";"US";207;5
"Montana";"US";16907;275
"Montana";"US";784;8
"Montana";"US";2411;40
"Montana";"US";308;9
"Montana";"US";1833;50
"Montana";"US";1673;27
"Montana";"US";547;8
"Montana";"US";1869;48
"Montana";"US";21077;214
"Montana";"US";22563;102
"Montana";"US";162;3
"Montana";"US";2486;62
"Montana";"US";122;5
"Montana";"US";409;6
"Montana";"US";3413;71
"Montana";"US";1919;20
"Montana";"US";163;1
"Montana";"US";4740;83
"Montana";"US";12434;154
"Montana";"US";267;2
"Montana";"US";3587;68
"Montana";"US";1409;20
"Montana";"US";311;8
"Montana";"US";276;9
"Montana";"US";755;15
"Montana";"US";17592;189
"Montana";"US";759;23
"Montana";"US";2744;30
"Montana";"US";26;1
"Montana";"US";876;27
"Montana";"US";826;6
"Montana";"US";285;10
"Montana";"US";1457;24
"Montana";"US";189;2
"Montana";"US";5445;118
"Montana";"US";1984;24
"Montana";"US";2335;68
"Montana";"US";1771;58
"Montana";"US";1570;38
"Montana";"US";560;10
"Montana";"US";6294;118
"Montana";"US";1243;29
"Montana";"US";599;8
"Montana";"US";914;19
"Montana";"US";1004;19
"Montana";"US";115;1
"Montana";"US";0;0
"Montana";"US";1386;30
"Montana";"US";273;13
"Montana";"US";177;8
"Montana";"US";31626;462
"Nebraska";"US";4623;46
"Nebraska";"US";806;7
"Nebraska";"US";26;1
"Nebraska";"US";71;0
"Nebraska";"US";48;0
"Nebraska";"US";824;4
"Nebraska";"US";1695;8
"Nebraska";"US";298;3
"Nebraska";"US";407;2
"Nebraska";"US";8771;57
"Nebraska";"US";921;12
"Nebraska";"US";1312;11
"Nebraska";"US";4071;16
"Nebraska";"US";1080;11
"Nebraska";"US";635;5
"Nebraska";"US";441;7
"Nebraska";"US";1470;16
"Nebraska";"US";1090;11
"Nebraska";"US";1979;21
"Nebraska";"US";1416;15
"Nebraska";"US";1591;19
"Nebraska";"US";5020;65
"Nebraska";"US";1137;12
"Nebraska";"US";4182;31
"Nebraska";"US";244;1
"Nebraska";"US";864;9
"Nebraska";"US";6998;62
"Nebraska";"US";96691;718
"Nebraska";"US";270;4
"Nebraska";"US";772;8
"Nebraska";"US";352;4
"Nebraska";"US";435;1
"Nebraska";"US";809;5
"Nebraska";"US";2758;19
"Nebraska";"US";256;1
"Nebraska";"US";306;1
"Nebraska";"US";276;5
"Nebraska";"US";88;4
"Nebraska";"US";312;1
"Nebraska";"US";11036;117
"Nebraska";"US";1531;17
"Nebraska";"US";334;0
"Nebraska";"US";92;0
"Nebraska";"US";430;5
"Nebraska";"US";1516;16
"Nebraska";"US";94;2
"Nebraska";"US";828;10
"Nebraska";"US";976;1
"Nebraska";"US";753;9
"Nebraska";"US";940;5
"Nebraska";"US";1120;10
"Nebraska";"US";99;0
"Nebraska";"US";605;1
"Nebraska";"US";1249;12
"Nebraska";"US";48000;170
"Nebraska";"US";6183;60
"Nebraska";"US";116;0
"Nebraska";"US";69;0
"Nebraska";"US";6818;44
"Nebraska";"US";56;1
"Nebraska";"US";1254;15
"Nebraska";"US";944;7
"Nebraska";"US";605;10
"Nebraska";"US";1078;15
"Nebraska";"US";711;11
"Nebraska";"US";2325;10
"Nebraska";"US";317;1
"Nebraska";"US";417;11
"Nebraska";"US";1659;10
"Nebraska";"US";962;20
"Nebraska";"US";6127;50
"Nebraska";"US";861;9
"Nebraska";"US";1885;15
"Nebraska";"US";1166;19
"Nebraska";"US";158;2
"Nebraska";"US";2715;2
"Nebraska";"US";32142;131
"Nebraska";"US";3620;16
"Nebraska";"US";6554;48
"Nebraska";"US";2485;32
"Nebraska";"US";841;10
"Nebraska";"US";442;4
"Nebraska";"US";61;0
"Nebraska";"US";551;11
"Nebraska";"US";792;4
"Nebraska";"US";79;1
"Nebraska";"US";1133;11
"Nebraska";"US";3408;1033
"Nebraska";"US";563;2
"Nebraska";"US";3203;25
"Nebraska";"US";1383;7
"Nebraska";"US";545;7
"Nebraska";"US";93;0
"Nebraska";"US";2597;11
"Nevada";"US";9439;175
"Nevada";"US";4285;86
"Nevada";"US";349093;6308
"Nevada";"US";5069;72
"Nevada";"US";8839;122
"Nevada";"US";62;2
"Nevada";"US";185;0
"Nevada";"US";2600;39
"Nevada";"US";786;16
"Nevada";"US";664;5
"Nevada";"US";7104;127
"Nevada";"US";647;14
"Nevada";"US";4864;173
"Nevada";"US";1194;27
"Nevada";"US";232;8
"Nevada";"US";0;0
"Nevada";"US";68014;996
"Nevada";"US";1308;18
"New Hampshire";"US";8299;138
"New Hampshire";"US";5447;23
"New Hampshire";"US";7906;60
"New Hampshire";"US";4352;77
"New Hampshire";"US";8371;40
"New Hampshire";"US";58142;731
"New Hampshire";"US";18232;155
"New Hampshire";"US";39063;355
"New Hampshire";"US";17195;149
"New Hampshire";"US";5428;40
"New Hampshire";"US";2021;13
"New Jersey";"US";42925;807
"New Jersey";"US";128476;3041
"New Jersey";"US";61532;989
"New Jersey";"US";75133;1497
"New Jersey";"US";13943;246
"New Jersey";"US";23170;496
"New Jersey";"US";113256;3183
"New Jersey";"US";43184;760
"New Jersey";"US";102561;2414
"New Jersey";"US";13729;196
"New Jersey";"US";43493;1048
"New Jersey";"US";114494;2508
"New Jersey";"US";102815;1791
"New Jersey";"US";64933;1328
"New Jersey";"US";106228;2418
"New Jersey";"US";86978;2053
"New Jersey";"US";8974;214
"New Jersey";"US";37911;896
"New Jersey";"US";20290;359
"New Jersey";"US";577;0
"New Jersey";"US";84628;2065
"New Jersey";"US";14213;267
"New Mexico";"US";91981;1212
"New Mexico";"US";273;8
"New Mexico";"US";14425;223
"New Mexico";"US";4253;153
"New Mexico";"US";1646;52
"New Mexico";"US";8282;131
"New Mexico";"US";370;3
"New Mexico";"US";38535;567
"New Mexico";"US";12065;218
"New Mexico";"US";3929;56
"New Mexico";"US";679;15
"New Mexico";"US";52;4
"New Mexico";"US";650;12
"New Mexico";"US";14270;286
"New Mexico";"US";3544;42
"New Mexico";"US";967;10
"New Mexico";"US";4730;99
"New Mexico";"US";17149;529
"New Mexico";"US";433;12
"New Mexico";"US";8746;131
"New Mexico";"US";1462;25
"New Mexico";"US";5971;87
"New Mexico";"US";3260;72
"New Mexico";"US";27491;609
"New Mexico";"US";3188;31
"New Mexico";"US";19796;291
"New Mexico";"US";15641;187
"New Mexico";"US";1411;61
"New Mexico";"US";2336;66
"New Mexico";"US";3069;71
"New Mexico";"US";1766;25
"New Mexico";"US";5300;0
"New Mexico";"US";468;12
"New Mexico";"US";11640;172
"New York";"US";36401;423
"New York";"US";6503;126
"New York";"US";216715;6831
"New York";"US";30087;446
"New York";"US";10755;171
"New York";"US";10370;116
"New York";"US";16244;205
"New York";"US";13773;182
"New York";"US";6048;98
"New York";"US";8746;50
"New York";"US";6192;116
"New York";"US";6501;89
"New York";"US";4912;55
"New York";"US";39719;519
"New York";"US";133442;2139
"New York";"US";3248;44
"New York";"US";5910;27
"New York";"US";8401;119
"New York";"US";9349;150
"New York";"US";5278;92
"New York";"US";557;3
"New York";"US";9048;148
"New York";"US";12324;112
"New York";"US";357383;11019
"New York";"US";4488;40
"New York";"US";7797;82
"New York";"US";8026;112
"New York";"US";103793;1280
"New York";"US";7715;168
"New York";"US";235824;3348
"New York";"US";183463;4674
"New York";"US";30989;441
"New York";"US";35309;666
"New York";"US";63178;838
"New York";"US";12720;126
"New York";"US";65072;960
"New York";"US";6026;100
"New York";"US";15348;138
"New York";"US";5948;70
"New York";"US";0;347
"New York";"US";13772;101
"New York";"US";333871;10451
"New York";"US";18819;201
"New York";"US";95215;1980
"New York";"US";56856;785
"New York";"US";26876;244
"New York";"US";20533;256
"New York";"US";3028;26
"New York";"US";2137;22
"New York";"US";3563;71
"New York";"US";14011;150
"New York";"US";13649;203
"New York";"US";267652;3712
"New York";"US";10321;91
"New York";"US";6911;74
"New York";"US";8377;65
"New York";"US";20157;299
"New York";"US";145;1
"New York";"US";8004;101
"New York";"US";7388;86
"New York";"US";11219;112
"New York";"US";152506;2362
"New York";"US";5757;71
"New York";"US";2164;34
"North Carolina";"US";28003;371
"North Carolina";"US";6924;119
"North Carolina";"US";1911;6
"North Carolina";"US";4083;83
"North Carolina";"US";3776;56
"North Carolina";"US";2919;39
"North Carolina";"US";7619;136
"North Carolina";"US";2583;53
"North Carolina";"US";5716;95
"North Carolina";"US";17349;247
"North Carolina";"US";30639;441
"North Carolina";"US";16414;248
"North Carolina";"US";35139;354
"North Carolina";"US";14141;230
"North Carolina";"US";1250;9
"North Carolina";"US";8843;83
"North Carolina";"US";3380;39
"North Carolina";"US";30018;447
"North Carolina";"US";7200;99
"North Carolina";"US";4818;86
"North Carolina";"US";2403;44
"North Carolina";"US";1727;38
"North Carolina";"US";19232;317
"North Carolina";"US";10443;231
"North Carolina";"US";14812;161
"North Carolina";"US";48758;500
"North Carolina";"US";3106;27
"North Carolina";"US";4279;15
"North Carolina";"US";27577;326
"North Carolina";"US";6973;82
"North Carolina";"US";10410;198
"North Carolina";"US";36550;267
"North Carolina";"US";8253;127
"North Carolina";"US";55383;592
"North Carolina";"US";10541;64
"North Carolina";"US";42704;637
"North Carolina";"US";1161;18
"North Carolina";"US";1395;28
"North Carolina";"US";8454;106
"North Carolina";"US";3446;56
"North Carolina";"US";72045;929
"North Carolina";"US";8112;144
"North Carolina";"US";19382;273
"North Carolina";"US";8114;155
"North Carolina";"US";16512;219
"North Carolina";"US";2927;72
"North Carolina";"US";7631;87
"North Carolina";"US";866;12
"North Carolina";"US";31088;336
"North Carolina";"US";6057;72
"North Carolina";"US";34310;343
"North Carolina";"US";1393;36
"North Carolina";"US";9774;113
"North Carolina";"US";9848;179
"North Carolina";"US";16195;118
"North Carolina";"US";5202;85
"North Carolina";"US";3001;66
"North Carolina";"US";3813;75
"North Carolina";"US";8957;138
"North Carolina";"US";165456;1294
"North Carolina";"US";2245;24
"North Carolina";"US";4744;110
"North Carolina";"US";14271;253
"North Carolina";"US";15820;238
"North Carolina";"US";29728;298
"North Carolina";"US";2656;66
"North Carolina";"US";30879;275
"North Carolina";"US";12526;111
"North Carolina";"US";1776;26
"North Carolina";"US";5627;110
"North Carolina";"US";9361;102
"North Carolina";"US";1728;16
"North Carolina";"US";5550;89
"North Carolina";"US";30942;146
"North Carolina";"US";2471;49
"North Carolina";"US";23212;332
"North Carolina";"US";7502;150
"North Carolina";"US";25845;444
"North Carolina";"US";13412;217
"North Carolina";"US";27585;481
"North Carolina";"US";11885;342
"North Carolina";"US";11739;141
"North Carolina";"US";5934;109
"North Carolina";"US";12455;206
"North Carolina";"US";6987;117
"North Carolina";"US";13590;247
"North Carolina";"US";2179;28
"North Carolina";"US";4092;52
"North Carolina";"US";599;7
"North Carolina";"US";9;0
"North Carolina";"US";39021;374
"North Carolina";"US";7228;104
"North Carolina";"US";137498;911
"North Carolina";"US";2521;33
"North Carolina";"US";1667;37
"North Carolina";"US";7075;42
"North Carolina";"US";18024;317
"North Carolina";"US";11378;196
"North Carolina";"US";13727;243
"North Carolina";"US";6622;76
"North Carolina";"US";3144;36
"North Dakota";"US";456;6
"North Dakota";"US";2132;39
"North Dakota";"US";1444;21
"North Dakota";"US";115;1
"North Dakota";"US";1170;23
"North Dakota";"US";671;8
"North Dakota";"US";358;3
"North Dakota";"US";24586;272
"North Dakota";"US";37363;274
"North Dakota";"US";580;6
"North Dakota";"US";1156;38
"North Dakota";"US";327;3
"North Dakota";"US";845;7
"North Dakota";"US";568;6
"North Dakota";"US";598;16
"North Dakota";"US";711;19
"North Dakota";"US";378;4
"North Dakota";"US";14435;100
"North Dakota";"US";362;8
"North Dakota";"US";443;2
"North Dakota";"US";551;7
"North Dakota";"US";396;13
"North Dakota";"US";760;17
"North Dakota";"US";343;11
"North Dakota";"US";1035;28
"North Dakota";"US";527;9
"North Dakota";"US";2584;23
"North Dakota";"US";2147;46
"North Dakota";"US";1936;20
"North Dakota";"US";8273;127
"North Dakota";"US";2181;31
"North Dakota";"US";612;16
"North Dakota";"US";250;4
"North Dakota";"US";1449;14
"North Dakota";"US";839;29
"North Dakota";"US";2555;41
"North Dakota";"US";1044;23
"North Dakota";"US";445;14
"North Dakota";"US";2909;21
"North Dakota";"US";3449;36
"North Dakota";"US";750;9
"North Dakota";"US";230;4
"North Dakota";"US";971;18
"North Dakota";"US";56;0
"North Dakota";"US";8924;77
"North Dakota";"US";295;2
"North Dakota";"US";5021;92
"North Dakota";"US";460;11
"North Dakota";"US";1625;21
"North Dakota";"US";0;41
"North Dakota";"US";2523;30
"North Dakota";"US";14774;230
"North Dakota";"US";737;10
"North Dakota";"US";7798;58
"Northern Mariana Islands";"US";1514;5
"Ohio";"US";4724;111
"Ohio";"US";19706;329
"Ohio";"US";8338;157
"Ohio";"US";13576;252
"Ohio";"US";8548;98
"Ohio";"US";8235;121
"Ohio";"US";10744;235
"Ohio";"US";7435;121
"Ohio";"US";58587;829
"Ohio";"US";3871;80
"Ohio";"US";6034;91
"Ohio";"US";23064;400
"Ohio";"US";32317;374
"Ohio";"US";6720;108
"Ohio";"US";17517;347
"Ohio";"US";5830;114
"Ohio";"US";7653;154
"Ohio";"US";176983;2692
"Ohio";"US";8686;181
