"Province_State";"Country_Region";"Confirmed";"Deaths"
"Kentucky";"US";5987;97
"Kentucky";"US";8906;101
"Kentucky";"US";1275;24
"Kentucky";"US";4654;88
"Kentucky";"US";10824;104
"Kentucky";"US";1505;28
"Kentucky";"US";1038;21
"Kentucky";"US";2195;25
"Kentucky";"US";6449;122
"Kentucky";"US";11376;208
"Kentucky";"US";2888;24
"Kentucky";"US";11400;195
"Kentucky";"US";397;16
"Kentucky";"US";3374;38
"Kentucky";"US";4167;38
"Kentucky";"US";4067;59
"Kentucky";"US";9188;62
"Kentucky";"US";7628;116
"Kentucky";"US";3479;63
"Kentucky";"US";3170;40
"Kentucky";"US";5989;90
"Kentucky";"US";1914;36
"Kentucky";"US";2328;25
"Kentucky";"US";1365;23
"Kentucky";"US";9;0
"Kentucky";"US";2613;41
"Kentucky";"US";27262;283
"Kentucky";"US";2517;48
"Kentucky";"US";3423;67
"Kentucky";"US";2556;42
"Kentucky";"US";9314;116
"Kentucky";"US";1284;13
"Kentucky";"US";3784;31
"Louisiana";"US";10690;251
"Louisiana";"US";4791;117
"Louisiana";"US";22112;247
"Louisiana";"US";3702;57
"Louisiana";"US";7396;182
"Louisiana";"US";6179;125
"Louisiana";"US";2519;99
"Louisiana";"US";22183;409
"Louisiana";"US";40205;981
"Louisiana";"US";35010;627
"Louisiana";"US";2314;39
"Louisiana";"US";865;9
"Louisiana";"US";1813;48
"Louisiana";"US";2035;66
"Louisiana";"US";3277;80
"Louisiana";"US";4833;113
"Louisiana";"US";64746;1172
"Louisiana";"US";1667;32
"Louisiana";"US";4537;145
"Louisiana";"US";5925;142
"Louisiana";"US";4799;140
"Louisiana";"US";3910;79
"Louisiana";"US";12643;228
"Louisiana";"US";5893;128
"Louisiana";"US";2822;64
"Louisiana";"US";70500;1177
"Louisiana";"US";4811;130
"Louisiana";"US";2787;46
"Louisiana";"US";39680;408
"Louisiana";"US";18241;321
"Louisiana";"US";7289;117
"Louisiana";"US";24845;384
"Louisiana";"US";2283;53
"Louisiana";"US";4563;116
"Louisiana";"US";6742;137
"Louisiana";"US";47643;1007
"Louisiana";"US";32291;602
"Louisiana";"US";0;0
"Louisiana";"US";4049;40
"Louisiana";"US";3994;85
"Louisiana";"US";21595;478
"Louisiana";"US";1418;49
"Louisiana";"US";4406;80
"Louisiana";"US";4568;96
"Louisiana";"US";7047;99
"Louisiana";"US";8998;128
"Louisiana";"US";1268;19
"Louisiana";"US";3552;70
"Louisiana";"US";6408;173
"Louisiana";"US";14417;350
"Louisiana";"US";8511;162
"Louisiana";"US";8615;227
"Louisiana";"US";44437;736
"Louisiana";"US";23085;526
"Louisiana";"US";564;10
"Louisiana";"US";19817;355
"Louisiana";"US";588;0
"Louisiana";"US";4203;109
"Louisiana";"US";10398;193
"Louisiana";"US";6505;165
"Louisiana";"US";8252;219
"Louisiana";"US";6788;150
"Louisiana";"US";4453;78
"Louisiana";"US";2142;52
"Louisiana";"US";1513;41
"Louisiana";"US";2657;58
"Maine";"US";13318;125
"Maine";"US";5632;88
"Maine";"US";24717;254
"Maine";"US";3046;35
"Maine";"US";3727;55
"Maine";"US";12056;125
"Maine";"US";2428;17
"Maine";"US";2202;10
"Maine";"US";0;0
"Maine";"US";6451;89
"Maine";"US";14340;205
"Maine";"US";1643;14
"Maine";"US";2490;16
"Maine";"US";5424;62
"Maine";"US";1;0
"Maine";"US";2922;36
"Maine";"US";2415;32
"Maine";"US";20306;173
"Maryland";"US";10726;272
"Maryland";"US";56103;795
"Maryland";"US";81122;1906
"Maryland";"US";64970;1383
"Maryland";"US";6086;102
"Maryland";"US";3614;54
"Maryland";"US";13004;297
"Maryland";"US";9651;194
"Maryland";"US";15068;268
"Maryland";"US";4507;87
"Maryland";"US";26247;397
"Maryland";"US";3909;86
"Maryland";"US";22674;372
"Maryland";"US";23804;287
"Maryland";"US";1923;57
"Maryland";"US";86011;1737
"Maryland";"US";102652;1759
"Maryland";"US";4274;77
"Maryland";"US";3471;55
"Maryland";"US";10513;176
"Maryland";"US";3193;58
"Maryland";"US";0;46
"Maryland";"US";22026;429
"Maryland";"US";11822;236
"Maryland";"US";5309;125
"Massachusetts";"US";20174;535
"Massachusetts";"US";11002;333
"Massachusetts";"US";89254;1947
"Massachusetts";"US";3951;7
"Massachusetts";"US";124533;2604
"Massachusetts";"US";4166;126
"Massachusetts";"US";71671;1704
"Massachusetts";"US";12876;329
"Massachusetts";"US";174735;3998
"Massachusetts";"US";70012;1892
"Massachusetts";"US";65942;1585
"Massachusetts";"US";114395;1945
"Massachusetts";"US";66258;6
"Massachusetts";"US";106875;2478
"Michigan";"US";1346;51
"Michigan";"US";1008;9
"Michigan";"US";18568;223
"Michigan";"US";4134;88
"Michigan";"US";2910;43
"Michigan";"US";2146;45
"Michigan";"US";1408;46
"Michigan";"US";9885;109
"Michigan";"US";17637;435
"Michigan";"US";2170;44
"Michigan";"US";22413;351
"Michigan";"US";7846;127
"Michigan";"US";22567;407
"Michigan";"US";8192;105
"Michigan";"US";3098;44
"Michigan";"US";3333;78
"Michigan";"US";4652;58
"Michigan";"US";4678;121
"Michigan";"US";12755;135
"Michigan";"US";1799;19
"Michigan";"US";6703;125
"Michigan";"US";4746;88
"Michigan";"US";16523;285
"Michigan";"US";4069;55
"Michigan";"US";321;5
"Michigan";"US";63328;1198
"Michigan";"US";3786;85
"Michigan";"US";2169;55
"Michigan";"US";11194;148
"Michigan";"US";7155;144
"Michigan";"US";7575;151
"Michigan";"US";5342;61
"Michigan";"US";5832;105
"Michigan";"US";37505;514
"Michigan";"US";11084;119
"Michigan";"US";3574;105
"Michigan";"US";1749;68
"Michigan";"US";10559;143
"Michigan";"US";26406;386
"Michigan";"US";35615;496
"Michigan";"US";2224;41
"Michigan";"US";112152;1130
"Michigan";"US";375;9
"Michigan";"US";1225;27
"Michigan";"US";14046;283
"Michigan";"US";2223;35
"Michigan";"US";16278;220
"Michigan";"US";29503;302
"Michigan";"US";893;5
"Michigan";"US";1554;16
"Michigan";"US";143926;2907
"Michigan";"US";2222;47
"Michigan";"US";8421;89
"Michigan";"US";4229;58
"Michigan";"US";5862;71
"Michigan";"US";3922;57
"Michigan";"US";28143;157
"Michigan";"US";12326;164
"Michigan";"US";2110;42
"Michigan";"US";24406;337
"Michigan";"US";10651;148
"Michigan";"US";1271;37
"Michigan";"US";26884;464
"Michigan";"US";8080;107
"Michigan";"US";173149;2857
"Michigan";"US";4577;75
"Michigan";"US";3129;74
"Michigan";"US";697;24
"Michigan";"US";3619;50
"Michigan";"US";1112;47
"Michigan";"US";3994;69
"Michigan";"US";50897;573
"Michigan";"US";2858;31
"Michigan";"US";1634;48
"Michigan";"US";3368;88
"Michigan";"US";32590;720
"Michigan";"US";6182;153
"Michigan";"US";1074;7
"Michigan";"US";11435;154
"Michigan";"US";27089;562
"Michigan";"US";10047;136
"Michigan";"US";9106;222
"Michigan";"US";53;1
"Michigan";"US";11333;188
"Michigan";"US";39730;351
"Michigan";"US";234312;5975
"Michigan";"US";4634;76
"Minnesota";"US";2250;52
"Minnesota";"US";64961;589
"Minnesota";"US";6316;75
"Minnesota";"US";8249;100
"Minnesota";"US";9174;128
"Minnesota";"US";958;5
"Minnesota";"US";11621;71
"Minnesota";"US";4736;61
"Minnesota";"US";5525;77
"Minnesota";"US";16876;71
"Minnesota";"US";5052;55
"Minnesota";"US";2220;43
"Minnesota";"US";10052;81
"Minnesota";"US";12219;108
"Minnesota";"US";1594;21
"Minnesota";"US";314;1
"Minnesota";"US";2329;33
"Minnesota";"US";11318;124
"Minnesota";"US";68505;591
"Minnesota";"US";3664;12
"Minnesota";"US";7967;101
"Minnesota";"US";2618;35
"Minnesota";"US";3101;15
"Minnesota";"US";5699;47
"Minnesota";"US";8226;99
"Minnesota";"US";1024;10
"Minnesota";"US";180913;2056
"Minnesota";"US";2753;17
"Minnesota";"US";3576;49
"Minnesota";"US";7110;85
"Minnesota";"US";7799;99
"Minnesota";"US";1620;16
"Minnesota";"US";2544;37
"Minnesota";"US";9913;108
"Minnesota";"US";746;23
"Minnesota";"US";1792;25
"Minnesota";"US";1244;25
"Minnesota";"US";1341;24
"Minnesota";"US";528;5
"Minnesota";"US";4647;36
"Minnesota";"US";891;5
"Minnesota";"US";5329;61
"Minnesota";"US";1083;14
"Minnesota";"US";1548;22
"Minnesota";"US";3913;44
"Minnesota";"US";7233;84
"Minnesota";"US";4379;60
"Minnesota";"US";5394;79
"Minnesota";"US";6786;81
"Minnesota";"US";7400;49
"Minnesota";"US";1529;11
"Minnesota";"US";5285;61
"Minnesota";"US";5279;54
"Minnesota";"US";1057;9
"Minnesota";"US";22677;131
"Minnesota";"US";9908;130
"Minnesota";"US";2548;30
"Minnesota";"US";5211;43
"Minnesota";"US";1509;29
"Minnesota";"US";6089;87
"Minnesota";"US";2099;10
"Minnesota";"US";74981;1054
"Minnesota";"US";718;10
"Minnesota";"US";2838;45
"Minnesota";"US";2716;51
"Minnesota";"US";11578;139
"Minnesota";"US";1784;29
"Minnesota";"US";3205;32
"Minnesota";"US";26281;188
"Minnesota";"US";19206;130
"Minnesota";"US";2560;17
"Minnesota";"US";29939;416
"Minnesota";"US";34021;287
"Minnesota";"US";6950;34
"Minnesota";"US";1702;11
"Minnesota";"US";1741;24
"Minnesota";"US";4964;43
"Minnesota";"US";608;6
"Minnesota";"US";563;124
"Minnesota";"US";3801;10
"Minnesota";"US";3060;40
"Minnesota";"US";3814;33
"Minnesota";"US";41119;367
"Minnesota";"US";2011;21
"Minnesota";"US";1220;16
"Minnesota";"US";7151;58
"Minnesota";"US";26260;226
"Minnesota";"US";1899;25
"Mississippi";"US";4776;125
"Mississippi";"US";5921;107
"Mississippi";"US";2103;57
"Mississippi";"US";3404;90
"Mississippi";"US";1531;39
"Mississippi";"US";6468;151
"Mississippi";"US";2868;50
"Mississippi";"US";1754;41
"Mississippi";"US";3183;67
"Mississippi";"US";1370;27
"Mississippi";"US";1348;39
"Mississippi";"US";3016;95
"Mississippi";"US";3129;78
"Mississippi";"US";4244;110
"Mississippi";"US";4581;95
"Mississippi";"US";4348;95
"Mississippi";"US";33360;432
"Mississippi";"US";13834;260
"Mississippi";"US";1265;30
"Mississippi";"US";5106;80
"Mississippi";"US";2251;49
"Mississippi";"US";3789;109
"Mississippi";"US";7849;132
"Mississippi";"US";34999;558
"Mississippi";"US";32743;643
"Mississippi";"US";2728;89
"Mississippi";"US";1322;39
"Mississippi";"US";195;7
"Mississippi";"US";4884;107
"Mississippi";"US";24906;392
"Mississippi";"US";3412;66
"Mississippi";"US";971;34
"Mississippi";"US";1743;43
"Mississippi";"US";14158;248
"Mississippi";"US";1454;41
"Mississippi";"US";8868;143
"Mississippi";"US";10693;140
"Mississippi";"US";12311;323
"Mississippi";"US";2202;42
"Mississippi";"US";4141;91
"Mississippi";"US";16455;245
"Mississippi";"US";4749;144
"Mississippi";"US";5540;136
"Mississippi";"US";11357;193
"Mississippi";"US";14954;283
"Mississippi";"US";4295;112
"Mississippi";"US";6707;142
"Mississippi";"US";7068;179
"Mississippi";"US";1821;57
"Mississippi";"US";6744;210
"Mississippi";"US";3961;82
"Mississippi";"US";1888;43
"Mississippi";"US";7229;138
"Mississippi";"US";6791;135
"Mississippi";"US";9748;244
"Mississippi";"US";2145;56
"Mississippi";"US";5942;157
"Mississippi";"US";7033;110
"Mississippi";"US";5082;85
"Mississippi";"US";1078;28
"Mississippi";"US";22565;405
"Mississippi";"US";4789;99
"Mississippi";"US";653;21
"Mississippi";"US";4566;117
"Mississippi";"US";2705;52
"Mississippi";"US";3661;66
"Mississippi";"US";4319;106
"Mississippi";"US";2323;53
"Mississippi";"US";4777;117
"Mississippi";"US";4956;83
"Mississippi";"US";3868;94
"Mississippi";"US";1635;39
"Mississippi";"US";0;0
"Mississippi";"US";6435;98
"Mississippi";"US";2221;66
"Mississippi";"US";6885;178
"Mississippi";"US";7559;169
"Mississippi";"US";4434;72
"Mississippi";"US";2065;48
"Mississippi";"US";1061;39
"Mississippi";"US";3183;92
"Mississippi";"US";2449;47
"Mississippi";"US";4580;92
"Missouri";"US";3681;42
"Missouri";"US";3157;38
"Missouri";"US";851;16
"Missouri";"US";4174;77
"Missouri";"US";4657;91
"Missouri";"US";1884;39
"Missouri";"US";2535;58
"Missouri";"US";2783;70
"Missouri";"US";1932;31
"Missouri";"US";26526;189
"Missouri";"US";15078;244
"Missouri";"US";7106;127
"Missouri";"US";1256;26
"Missouri";"US";8138;94
"Missouri";"US";6692;146
"Missouri";"US";13433;201
"Missouri";"US";1508;39
"Missouri";"US";1121;18
"Missouri";"US";15704;207
"Missouri";"US";1901;42
"Missouri";"US";1185;30
"Missouri";"US";13966;202
"Missouri";"US";1158;27
"Missouri";"US";16676;258
"Missouri";"US";3216;95
"Missouri";"US";13906;232
"Missouri";"US";3014;53
"Missouri";"US";3843;74
"Missouri";"US";918;38
"Missouri";"US";2445;57
"Missouri";"US";1161;17
"Missouri";"US";1601;36
"Missouri";"US";2129;62
"Missouri";"US";1789;63
"Missouri";"US";4687;93
"Missouri";"US";15893;261
"Missouri";"US";2428;80
"Missouri";"US";1531;28
"Missouri";"US";45871;828
"Missouri";"US";1744;55
"Missouri";"US";1310;21
"Missouri";"US";3657;63
"Missouri";"US";1262;43
"Missouri";"US";718;23
"Missouri";"US";1543;18
"Missouri";"US";6208;169
"Missouri";"US";1489;27
"Missouri";"US";60255;841
"Missouri";"US";23619;441
"Missouri";"US";35425;428
"Missouri";"US";7924;108
"Missouri";"US";68721;952
"Missouri";"US";635;8
"Missouri";"US";5602;149
"Missouri";"US";5087;88
"Missouri";"US";5444;136
"Missouri";"US";1853;30
"Missouri";"US";10321;94
"Missouri";"US";1920;57
"Missouri";"US";2693;79
"Missouri";"US";2402;34
"Missouri";"US";2485;39
"Missouri";"US";1091;21
"Missouri";"US";5602;99
"Missouri";"US";3780;56
"Missouri";"US";474;9
"Missouri";"US";4297;100
"Missouri";"US";2386;49
"Missouri";"US";2797;46
"Missouri";"US";1462;32
"Missouri";"US";1641;34
"Missouri";"US";2804;73
"Missouri";"US";3460;70
"Missouri";"US";8147;168
"Missouri";"US";3959;36
"Missouri";"US";1452;25
"Missouri";"US";2336;35
"Missouri";"US";1233;42
"Missouri";"US";2123;57
"Missouri";"US";3521;39
"Missouri";"US";7895;126
"Missouri";"US";6820;194
"Missouri";"US";2917;51
"Missouri";"US";6654;71
"Missouri";"US";5416;80
"Missouri";"US";5648;97
"Missouri";"US";703;19
"Missouri";"US";1706;18
"Missouri";"US";3953;79
"Missouri";"US";3285;61
"Missouri";"US";782;12
"Missouri";"US";2074;50
"Missouri";"US";4396;84
"Missouri";"US";482;22
"Missouri";"US";448;15
"Missouri";"US";7650;132
"Missouri";"US";1144;27
"Missouri";"US";1041;13
"Missouri";"US";60147;729
"Missouri";"US";1335;27
"Missouri";"US";12803;212
"Missouri";"US";137428;2633
"Missouri";"US";34614;624
"Missouri";"US";2544;34
"Missouri";"US";4678;106
"Missouri";"US";4213;99
"Missouri";"US";1287;17
"Missouri";"US";9389;172
"Missouri";"US";3308;65
"Missouri";"US";0;0
"Missouri";"US";3333;82
"Missouri";"US";5447;75
"Missouri";"US";4176;97
"Missouri";"US";1739;35
"Missouri";"US";6046;116
"Missouri";"US";285;2
"Missouri";"US";2756;64
"Montana";"US";1582;22
"Montana";"US";3423;83
"Montana";"US";1423;27
"Montana";"US";976;17
"Montana";"US";1563;22
"Montana";"US";207;5
"Montana";"US";16791;268
"Montana";"US";777;8
"Montana";"US";2392;39
"Montana";"US";304;9
"Montana";"US";1807;49
"Montana";"US";1665;27
"Montana";"US";536;8
"Montana";"US";1856;48
"Montana";"US";20933;205
"Montana";"US";22357;101
"Montana";"US";161;3
"Montana";"US";2464;62
"Montana";"US";120;5
"Montana";"US";408;6
"Montana";"US";3391;71
"Montana";"US";1909;15
"Montana";"US";163;1
"Montana";"US";4670;83
"Montana";"US";12325;148
"Montana";"US";267;2
"Montana";"US";3564;68
"Montana";"US";1396;19
"Montana";"US";306;4
"Montana";"US";275;9
"Montana";"US";749;14
"Montana";"US";17491;188
"Montana";"US";743;22
"Montana";"US";2709;30
"Montana";"US";25;1
"Montana";"US";872;27
"Montana";"US";821;6
"Montana";"US";285;10
"Montana";"US";1448;23
"Montana";"US";185;2
"Montana";"US";5419;117
"Montana";"US";1966;24
"Montana";"US";2311;61
"Montana";"US";1765;58
"Montana";"US";1552;29
"Montana";"US";553;9
"Montana";"US";6253;107
"Montana";"US";1243;29
"Montana";"US";596;8
"Montana";"US";913;19
"Montana";"US";1003;19
"Montana";"US";115;1
"Montana";"US";0;0
"Montana";"US";1377;29
"Montana";"US";271;13
"Montana";"US";176;8
"Montana";"US";31384;451
"Nebraska";"US";4520;46
"Nebraska";"US";792;7
"Nebraska";"US";25;1
"Nebraska";"US";70;0
"Nebraska";"US";45;0
"Nebraska";"US";817;4
"Nebraska";"US";1674;8
"Nebraska";"US";288;3
"Nebraska";"US";400;2
"Nebraska";"US";8580;57
"Nebraska";"US";912;12
"Nebraska";"US";1295;11
"Nebraska";"US";3942;16
"Nebraska";"US";1059;11
"Nebraska";"US";627;5
"Nebraska";"US";431;7
"Nebraska";"US";1443;16
"Nebraska";"US";1069;11
"Nebraska";"US";1946;21
"Nebraska";"US";1396;15
"Nebraska";"US";1528;19
"Nebraska";"US";4976;65
"Nebraska";"US";1130;12
"Nebraska";"US";4119;31
"Nebraska";"US";237;1
"Nebraska";"US";849;9
"Nebraska";"US";6823;62
"Nebraska";"US";94594;718
"Nebraska";"US";264;4
"Nebraska";"US";750;8
"Nebraska";"US";342;4
"Nebraska";"US";423;1
"Nebraska";"US";793;5
"Nebraska";"US";2692;19
"Nebraska";"US";252;1
"Nebraska";"US";302;1
"Nebraska";"US";269;5
"Nebraska";"US";84;4
"Nebraska";"US";304;1
"Nebraska";"US";10848;117
"Nebraska";"US";1474;17
"Nebraska";"US";321;0
"Nebraska";"US";88;0
"Nebraska";"US";428;5
"Nebraska";"US";1470;16
"Nebraska";"US";94;2
"Nebraska";"US";806;10
"Nebraska";"US";946;1
"Nebraska";"US";745;9
"Nebraska";"US";928;5
"Nebraska";"US";1092;10
"Nebraska";"US";99;0
"Nebraska";"US";597;1
"Nebraska";"US";1225;12
"Nebraska";"US";46789;170
"Nebraska";"US";6022;60
"Nebraska";"US";111;0
"Nebraska";"US";69;0
"Nebraska";"US";6680;44
"Nebraska";"US";56;1
"Nebraska";"US";1217;15
"Nebraska";"US";935;7
"Nebraska";"US";591;10
"Nebraska";"US";1040;15
"Nebraska";"US";700;11
"Nebraska";"US";2256;10
"Nebraska";"US";306;1
"Nebraska";"US";408;11
"Nebraska";"US";1619;10
"Nebraska";"US";940;20
"Nebraska";"US";5973;50
"Nebraska";"US";845;9
"Nebraska";"US";1855;15
"Nebraska";"US";1105;19
"Nebraska";"US";158;2
"Nebraska";"US";2693;2
"Nebraska";"US";31411;131
"Nebraska";"US";3553;16
"Nebraska";"US";6482;48
"Nebraska";"US";2440;32
"Nebraska";"US";836;10
"Nebraska";"US";432;4
"Nebraska";"US";61;0
"Nebraska";"US";540;11
"Nebraska";"US";775;4
"Nebraska";"US";75;1
"Nebraska";"US";1125;11
"Nebraska";"US";2421;950
"Nebraska";"US";554;2
"Nebraska";"US";3114;25
"Nebraska";"US";1357;7
"Nebraska";"US";538;7
"Nebraska";"US";81;0
"Nebraska";"US";2549;11
"Nevada";"US";9377;173
"Nevada";"US";4226;82
"Nevada";"US";345652;6227
"Nevada";"US";5029;71
"Nevada";"US";8778;120
"Nevada";"US";62;2
"Nevada";"US";183;0
"Nevada";"US";2573;39
"Nevada";"US";784;16
"Nevada";"US";660;5
"Nevada";"US";7034;125
"Nevada";"US";640;13
"Nevada";"US";4791;170
"Nevada";"US";1180;27
"Nevada";"US";232;6
"Nevada";"US";0;0
"Nevada";"US";67452;977
"Nevada";"US";1304;16
"New Hampshire";"US";7923;134
"New Hampshire";"US";5170;23
"New Hampshire";"US";7322;59
"New Hampshire";"US";4218;75
"New Hampshire";"US";7930;39
"New Hampshire";"US";55547;723
"New Hampshire";"US";17204;149
"New Hampshire";"US";37274;343
"New Hampshire";"US";16351;143
"New Hampshire";"US";5028;40
"New Hampshire";"US";1607;11
"New Jersey";"US";41835;805
"New Jersey";"US";125650;3024
"New Jersey";"US";59682;981
"New Jersey";"US";73129;1488
"New Jersey";"US";13498;242
"New Jersey";"US";22442;494
"New Jersey";"US";110843;3180
"New Jersey";"US";41806;756
"New Jersey";"US";100798;2408
"New Jersey";"US";13245;196
"New Jersey";"US";42309;1037
"New Jersey";"US";111650;2498
"New Jersey";"US";99609;1784
"New Jersey";"US";62499;1323
"New Jersey";"US";103076;2409
"New Jersey";"US";85164;2045
"New Jersey";"US";8638;214
"New Jersey";"US";36885;890
"New Jersey";"US";19416;355
"New Jersey";"US";574;0
"New Jersey";"US";82919;2060
"New Jersey";"US";13565;263
"New Mexico";"US";89031;1199
"New Mexico";"US";267;8
"New Mexico";"US";14035;219
"New Mexico";"US";4165;150
"New Mexico";"US";1627;52
"New Mexico";"US";8059;128
"New Mexico";"US";337;3
"New Mexico";"US";37220;560
"New Mexico";"US";11846;216
"New Mexico";"US";3835;56
"New Mexico";"US";673;15
"New Mexico";"US";50;4
"New Mexico";"US";638;12
"New Mexico";"US";14122;281
"New Mexico";"US";3484;41
"New Mexico";"US";935;10
"New Mexico";"US";4580;97
"New Mexico";"US";16914;525
"New Mexico";"US";418;12
"New Mexico";"US";8447;128
"New Mexico";"US";1371;25
"New Mexico";"US";5836;87
"New Mexico";"US";3107;71
"New Mexico";"US";26990;603
"New Mexico";"US";3094;30
"New Mexico";"US";19190;291
"New Mexico";"US";15186;185
"New Mexico";"US";1353;60
"New Mexico";"US";2229;65
"New Mexico";"US";2926;71
"New Mexico";"US";1709;24
"New Mexico";"US";5244;0
"New Mexico";"US";439;12
"New Mexico";"US";11163;167
"New York";"US";35159;419
"New York";"US";6191;123
"New York";"US";214242;6810
"New York";"US";28853;437
"New York";"US";10337;165
"New York";"US";9951;114
"New York";"US";15521;197
"New York";"US";13197;176
"New York";"US";5727;97
"New York";"US";8349;48
"New York";"US";5880;115
"New York";"US";6194;89
"New York";"US";4625;53
"New York";"US";38515;513
"New York";"US";128371;2079
"New York";"US";3073;38
"New York";"US";5630;27
"New York";"US";8040;115
"New York";"US";8949;146
"New York";"US";5078;90
"New York";"US";525;3
"New York";"US";8587;145
"New York";"US";11736;108
"New York";"US";351945;10985
"New York";"US";4316;40
"New York";"US";7459;77
"New York";"US";7614;109
"New York";"US";100149;1259
"New York";"US";7406;163
"New York";"US";229198;3338
"New York";"US";178507;4667
"New York";"US";29625;425
"New York";"US";33993;651
"New York";"US";60869;824
"New York";"US";12079;121
"New York";"US";63182;944
"New York";"US";5730;96
"New York";"US";14611;138
"New York";"US";5574;66
"New York";"US";0;340
"New York";"US";13335;101
"New York";"US";328768;10428
"New York";"US";17938;197
"New York";"US";93440;1975
"New York";"US";55960;783
"New York";"US";25582;228
"New York";"US";19780;248
"New York";"US";2816;24
"New York";"US";2007;20
"New York";"US";3400;69
"New York";"US";13331;146
"New York";"US";12958;194
"New York";"US";259340;3697
"New York";"US";9903;90
"New York";"US";6548;74
"New York";"US";7625;61
"New York";"US";19468;293
"New York";"US";148;2
"New York";"US";7621;98
"New York";"US";6989;82
"New York";"US";10658;105
"New York";"US";149446;2357
"New York";"US";5515;69
"New York";"US";2061;34
"North Carolina";"US";27614;354
"North Carolina";"US";6832;118
"North Carolina";"US";1826;6
"North Carolina";"US";4052;83
"North Carolina";"US";3662;54
"North Carolina";"US";2883;39
"North Carolina";"US";7517;134
"North Carolina";"US";2558;53
"North Carolina";"US";5646;95
"North Carolina";"US";17026;246
"North Carolina";"US";30167;440
"North Carolina";"US";16261;247
"North Carolina";"US";34571;351
"North Carolina";"US";13994;228
"North Carolina";"US";1233;8
"North Carolina";"US";8776;83
"North Carolina";"US";3326;39
"North Carolina";"US";29576;444
"North Carolina";"US";7084;99
"North Carolina";"US";4776;78
"North Carolina";"US";2388;43
"North Carolina";"US";1712;38
"North Carolina";"US";19037;317
"North Carolina";"US";10351;230
"North Carolina";"US";14664;160
"North Carolina";"US";48042;499
"North Carolina";"US";3054;27
"North Carolina";"US";4168;15
"North Carolina";"US";27058;319
"North Carolina";"US";6820;81
"North Carolina";"US";10223;198
"North Carolina";"US";36067;266
"North Carolina";"US";8193;127
"North Carolina";"US";54502;585
"North Carolina";"US";10373;64
"North Carolina";"US";42063;633
"North Carolina";"US";1141;18
"North Carolina";"US";1373;28
"North Carolina";"US";8350;106
"North Carolina";"US";3408;56
"North Carolina";"US";71076;925
"North Carolina";"US";8073;144
"North Carolina";"US";19169;270
"North Carolina";"US";7939;153
"North Carolina";"US";16192;219
"North Carolina";"US";2903;72
"North Carolina";"US";7509;86
"North Carolina";"US";860;12
"North Carolina";"US";30546;334
"North Carolina";"US";5972;72
"North Carolina";"US";33838;339
"North Carolina";"US";1386;35
"North Carolina";"US";9671;111
"North Carolina";"US";9749;179
"North Carolina";"US";15950;118
"North Carolina";"US";5139;80
"North Carolina";"US";2951;66
"North Carolina";"US";3777;75
"North Carolina";"US";8878;136
"North Carolina";"US";163436;1285
"North Carolina";"US";2191;22
"North Carolina";"US";4694;110
"North Carolina";"US";14078;253
"North Carolina";"US";15701;238
"North Carolina";"US";29466;296
"North Carolina";"US";2641;66
"North Carolina";"US";30624;273
"North Carolina";"US";12354;110
"North Carolina";"US";1763;26
"North Carolina";"US";5568;108
"North Carolina";"US";9241;102
"North Carolina";"US";1699;16
"North Carolina";"US";5418;89
"North Carolina";"US";30550;146
"North Carolina";"US";2446;49
"North Carolina";"US";22864;330
"North Carolina";"US";7386;148
"North Carolina";"US";25577;441
"North Carolina";"US";13146;217
"North Carolina";"US";27219;479
"North Carolina";"US";11811;340
"North Carolina";"US";11629;140
"North Carolina";"US";5876;109
"North Carolina";"US";12252;198
"North Carolina";"US";6768;117
"North Carolina";"US";13234;242
"North Carolina";"US";2114;28
"North Carolina";"US";4036;52
"North Carolina";"US";589;7
"North Carolina";"US";0;0
"North Carolina";"US";38422;368
"North Carolina";"US";7134;104
"North Carolina";"US";135484;910
"North Carolina";"US";2487;33
"North Carolina";"US";1651;37
"North Carolina";"US";6978;40
"North Carolina";"US";17760;313
"North Carolina";"US";11204;194
"North Carolina";"US";13615;243
"North Carolina";"US";6441;76
"North Carolina";"US";3052;35
"North Dakota";"US";451;6
"North Dakota";"US";2097;39
"North Dakota";"US";1427;21
"North Dakota";"US";113;1
"North Dakota";"US";1155;22
"North Dakota";"US";668;8
"North Dakota";"US";351;3
"North Dakota";"US";24285;265
"North Dakota";"US";36532;268
"North Dakota";"US";568;5
"North Dakota";"US";1140;37
"North Dakota";"US";322;3
"North Dakota";"US";829;7
"North Dakota";"US";563;6
"North Dakota";"US";589;16
"North Dakota";"US";699;19
"North Dakota";"US";377;4
"North Dakota";"US";14242;98
"North Dakota";"US";353;8
"North Dakota";"US";437;2
"North Dakota";"US";545;7
"North Dakota";"US";392;13
"North Dakota";"US";750;17
"North Dakota";"US";341;11
"North Dakota";"US";1019;27
"North Dakota";"US";520;9
"North Dakota";"US";2523;22
"North Dakota";"US";2109;45
"North Dakota";"US";1907;19
"North Dakota";"US";8174;126
"North Dakota";"US";2137;29
"North Dakota";"US";601;16
"North Dakota";"US";246;3
"North Dakota";"US";1414;14
"North Dakota";"US";836;29
"North Dakota";"US";2514;39
"North Dakota";"US";1021;21
"North Dakota";"US";441;14
"North Dakota";"US";2851;21
"North Dakota";"US";3396;36
"North Dakota";"US";724;9
"North Dakota";"US";217;4
"North Dakota";"US";965;18
"North Dakota";"US";55;0
