"Province_State";"Country_Region";"Confirmed";"Deaths"
"Kentucky";"US";2427;54
"Kentucky";"US";3081;69
"Kentucky";"US";5527;83
"Kentucky";"US";3513;17
"Kentucky";"US";8082;105
"Kentucky";"US";11950;122
"Kentucky";"US";1561;29
"Kentucky";"US";6027;91
"Kentucky";"US";15190;120
"Kentucky";"US";2022;29
"Kentucky";"US";1167;23
"Kentucky";"US";2964;31
"Kentucky";"US";7756;138
"Kentucky";"US";13938;234
"Kentucky";"US";3748;30
"Kentucky";"US";13233;235
"Kentucky";"US";522;19
"Kentucky";"US";4000;49
"Kentucky";"US";5141;48
"Kentucky";"US";4966;68
"Kentucky";"US";12612;80
"Kentucky";"US";10781;132
"Kentucky";"US";4707;75
"Kentucky";"US";4367;44
"Kentucky";"US";7229;105
"Kentucky";"US";2488;39
"Kentucky";"US";2890;34
"Kentucky";"US";1854;30
"Kentucky";"US";7;0
"Kentucky";"US";3611;51
"Kentucky";"US";36371;314
"Kentucky";"US";3151;53
"Kentucky";"US";4105;75
"Kentucky";"US";3230;46
"Kentucky";"US";11126;146
"Kentucky";"US";1721;16
"Kentucky";"US";5443;39
"Louisiana";"US";13609;260
"Louisiana";"US";6071;120
"Louisiana";"US";30639;256
"Louisiana";"US";4833;60
"Louisiana";"US";9619;184
"Louisiana";"US";7653;131
"Louisiana";"US";3312;102
"Louisiana";"US";31757;426
"Louisiana";"US";58155;1008
"Louisiana";"US";45999;644
"Louisiana";"US";2641;43
"Louisiana";"US";1067;8
"Louisiana";"US";2278;49
"Louisiana";"US";2778;67
"Louisiana";"US";4287;81
"Louisiana";"US";6384;122
"Louisiana";"US";96847;1210
"Louisiana";"US";2082;35
"Louisiana";"US";6188;155
"Louisiana";"US";7244;145
"Louisiana";"US";5788;146
"Louisiana";"US";4782;81
"Louisiana";"US";16343;235
"Louisiana";"US";7863;130
"Louisiana";"US";3542;66
"Louisiana";"US";100790;1218
"Louisiana";"US";5989;134
"Louisiana";"US";3457;46
"Louisiana";"US";52751;429
"Louisiana";"US";23792;325
"Louisiana";"US";9984;122
"Louisiana";"US";32023;411
"Louisiana";"US";2880;56
"Louisiana";"US";5809;120
"Louisiana";"US";8636;145
"Louisiana";"US";76754;1032
"Louisiana";"US";42323;628
"Louisiana";"US";0;0
"Louisiana";"US";5681;41
"Louisiana";"US";5127;85
"Louisiana";"US";28182;497
"Louisiana";"US";1864;49
"Louisiana";"US";5397;81
"Louisiana";"US";5535;100
"Louisiana";"US";9974;104
"Louisiana";"US";12367;132
"Louisiana";"US";1647;20
"Louisiana";"US";4862;73
"Louisiana";"US";9297;174
"Louisiana";"US";18520;356
"Louisiana";"US";11005;166
"Louisiana";"US";11006;240
"Louisiana";"US";62352;757
"Louisiana";"US";29858;543
"Louisiana";"US";830;10
"Louisiana";"US";26460;371
"Louisiana";"US";869;0
"Louisiana";"US";5637;114
"Louisiana";"US";13079;199
"Louisiana";"US";8106;169
"Louisiana";"US";10846;225
"Louisiana";"US";9328;156
"Louisiana";"US";6377;80
"Louisiana";"US";2826;53
"Louisiana";"US";2488;41
"Louisiana";"US";3553;58
"Maine";"US";17032;184
"Maine";"US";8038;111
"Maine";"US";33622;287
"Maine";"US";4231;46
"Maine";"US";4924;68
"Maine";"US";16179;179
"Maine";"US";3937;21
"Maine";"US";3494;19
"Maine";"US";0;0
"Maine";"US";8399;114
"Maine";"US";19158;248
"Maine";"US";2149;23
"Maine";"US";3425;24
"Maine";"US";7136;79
"Maine";"US";5;0
"Maine";"US";4144;48
"Maine";"US";3006;44
"Maine";"US";28019;203
"Maryland";"US";14792;312
"Maryland";"US";82278;928
"Maryland";"US";122606;2194
"Maryland";"US";103482;1560
"Maryland";"US";10036;120
"Maryland";"US";5423;63
"Maryland";"US";19337;358
"Maryland";"US";13772;230
"Maryland";"US";25544;309
"Maryland";"US";6881;98
"Maryland";"US";41524;464
"Maryland";"US";4981;104
"Maryland";"US";35047;502
"Maryland";"US";39516;321
"Maryland";"US";2725;62
"Maryland";"US";153631;1871
"Maryland";"US";159358;1927
"Maryland";"US";6431;101
"Maryland";"US";4674;64
"Maryland";"US";16709;191
"Maryland";"US";4944;72
"Maryland";"US";1114;286
"Maryland";"US";31723;513
"Maryland";"US";17593;278
"Maryland";"US";7825;141
"Massachusetts";"US";31311;593
"Massachusetts";"US";18835;361
"Massachusetts";"US";136951;2204
"Massachusetts";"US";6231;10
"Massachusetts";"US";191083;2892
"Massachusetts";"US";8459;142
"Massachusetts";"US";119794;1861
"Massachusetts";"US";22379;366
"Massachusetts";"US";291711;4323
"Massachusetts";"US";119061;2038
"Massachusetts";"US";106715;1791
"Massachusetts";"US";190442;2099
"Massachusetts";"US";120229;8
"Massachusetts";"US";172785;2714
"Michigan";"US";1558;60
"Michigan";"US";1503;11
"Michigan";"US";23955;303
"Michigan";"US";4962;120
"Michigan";"US";3788;53
"Michigan";"US";2814;59
"Michigan";"US";1799;51
"Michigan";"US";12649;144
"Michigan";"US";23782;516
"Michigan";"US";3015;58
"Michigan";"US";31021;447
"Michigan";"US";9842;154
"Michigan";"US";30098;512
"Michigan";"US";10200;121
"Michigan";"US";4385;54
"Michigan";"US";4178;87
"Michigan";"US";7045;79
"Michigan";"US";5873;145
"Michigan";"US";17355;178
"Michigan";"US";2205;23
"Michigan";"US";8858;143
"Michigan";"US";6465;96
"Michigan";"US";23284;342
"Michigan";"US";5675;65
"Michigan";"US";323;5
"Michigan";"US";90962;1498
"Michigan";"US";4994;102
"Michigan";"US";2905;64
"Michigan";"US";14995;193
"Michigan";"US";9043;169
"Michigan";"US";9103;178
"Michigan";"US";6922;82
"Michigan";"US";7163;133
"Michigan";"US";55399;646
"Michigan";"US";14333;154
"Michigan";"US";4300;123
"Michigan";"US";2249;74
"Michigan";"US";13690;176
"Michigan";"US";35306;472
"Michigan";"US";51809;593
"Michigan";"US";2986;48
"Michigan";"US";149852;1358
"Michigan";"US";454;11
"Michigan";"US";1571;33
"Michigan";"US";18399;364
"Michigan";"US";3146;44
"Michigan";"US";21804;273
"Michigan";"US";41547;385
"Michigan";"US";1255;7
"Michigan";"US";2108;25
"Michigan";"US";205354;3472
"Michigan";"US";3011;72
"Michigan";"US";12815;102
"Michigan";"US";5515;76
"Michigan";"US";7405;88
"Michigan";"US";4953;64
"Michigan";"US";33012;165
"Michigan";"US";16731;200
"Michigan";"US";2512;56
"Michigan";"US";34528;408
"Michigan";"US";13047;182
"Michigan";"US";1538;44
"Michigan";"US";35618;557
"Michigan";"US";9932;137
"Michigan";"US";254045;3367
"Michigan";"US";5514;86
"Michigan";"US";3782;87
"Michigan";"US";896;32
"Michigan";"US";4418;67
"Michigan";"US";1310;51
"Michigan";"US";4958;90
"Michigan";"US";66529;707
"Michigan";"US";5645;36
"Michigan";"US";1898;53
"Michigan";"US";4139;109
"Michigan";"US";43256;839
"Michigan";"US";7828;171
"Michigan";"US";1511;12
"Michigan";"US";15698;204
"Michigan";"US";36821;739
"Michigan";"US";12324;179
"Michigan";"US";11746;255
"Michigan";"US";9;0
"Michigan";"US";15245;236
"Michigan";"US";64403;462
"Michigan";"US";357507;6973
"Michigan";"US";5845;93
"Minnesota";"US";2571;57
"Minnesota";"US";84799;719
"Minnesota";"US";7268;83
"Minnesota";"US";9675;112
"Minnesota";"US";11570;151
"Minnesota";"US";1143;7
"Minnesota";"US";14627;85
"Minnesota";"US";5597;69
"Minnesota";"US";6779;83
"Minnesota";"US";22468;94
"Minnesota";"US";5826;70
"Minnesota";"US";2546;44
"Minnesota";"US";12304;109
"Minnesota";"US";15644;115
"Minnesota";"US";1810;27
"Minnesota";"US";454;1
"Minnesota";"US";2768;37
"Minnesota";"US";13389;151
"Minnesota";"US";93218;699
"Minnesota";"US";4667;14
"Minnesota";"US";9365;110
"Minnesota";"US";3171;44
"Minnesota";"US";3919;19
"Minnesota";"US";7503;58
"Minnesota";"US";10808;114
"Minnesota";"US";1215;12
"Minnesota";"US";255452;2303
"Minnesota";"US";3660;18
"Minnesota";"US";4183;53
"Minnesota";"US";8722;103
"Minnesota";"US";9380;126
"Minnesota";"US";1898;16
"Minnesota";"US";3047;50
"Minnesota";"US";11503;127
"Minnesota";"US";909;25
"Minnesota";"US";2199;32
"Minnesota";"US";1488;28
"Minnesota";"US";1674;26
"Minnesota";"US";646;5
"Minnesota";"US";5582;46
"Minnesota";"US";1065;5
"Minnesota";"US";6268;69
"Minnesota";"US";1290;17
"Minnesota";"US";1763;23
"Minnesota";"US";4684;53
"Minnesota";"US";8790;97
"Minnesota";"US";5123;70
"Minnesota";"US";6312;102
"Minnesota";"US";7747;92
"Minnesota";"US";10096;58
"Minnesota";"US";1813;15
"Minnesota";"US";6549;63
"Minnesota";"US";6151;56
"Minnesota";"US";1189;12
"Minnesota";"US";32449;150
"Minnesota";"US";11315;153
"Minnesota";"US";2919;34
"Minnesota";"US";6075;58
"Minnesota";"US";1787;31
"Minnesota";"US";7009;92
"Minnesota";"US";2457;14
"Minnesota";"US";105569;1201
"Minnesota";"US";804;11
"Minnesota";"US";3325;50
"Minnesota";"US";3108;52
"Minnesota";"US";14803;156
"Minnesota";"US";2084;32
"Minnesota";"US";3813;38
"Minnesota";"US";34571;223
"Minnesota";"US";23591;165
"Minnesota";"US";3017;23
"Minnesota";"US";37744;476
"Minnesota";"US";43259;333
"Minnesota";"US";8672;49
"Minnesota";"US";2170;11
"Minnesota";"US";1932;31
"Minnesota";"US";5824;54
"Minnesota";"US";682;8
"Minnesota";"US";6073;140
"Minnesota";"US";4651;13
"Minnesota";"US";3564;47
"Minnesota";"US";4678;36
"Minnesota";"US";56064;426
"Minnesota";"US";2421;22
"Minnesota";"US";1399;19
"Minnesota";"US";10328;65
"Minnesota";"US";32068;278
"Minnesota";"US";2222;26
"Mississippi";"US";5922;125
"Mississippi";"US";8266;123
"Mississippi";"US";2724;59
"Mississippi";"US";4122;91
"Mississippi";"US";1954;43
"Mississippi";"US";7974;157
"Mississippi";"US";3973;52
"Mississippi";"US";2297;42
"Mississippi";"US";4664;80
"Mississippi";"US";1714;27
"Mississippi";"US";1937;42
"Mississippi";"US";3654;96
"Mississippi";"US";4439;80
"Mississippi";"US";5648;116
"Mississippi";"US";6076;96
"Mississippi";"US";6330;98
"Mississippi";"US";43813;474
"Mississippi";"US";18343;268
"Mississippi";"US";1666;34
"Mississippi";"US";6179;81
"Mississippi";"US";2665;50
"Mississippi";"US";4834;113
"Mississippi";"US";10062;141
"Mississippi";"US";44093;578
"Mississippi";"US";47341;682
"Mississippi";"US";3881;94
"Mississippi";"US";1758;39
"Mississippi";"US";222;7
"Mississippi";"US";6201;115
"Mississippi";"US";32118;398
"Mississippi";"US";4186;66
"Mississippi";"US";1305;35
"Mississippi";"US";2527;43
"Mississippi";"US";18117;251
"Mississippi";"US";1893;42
"Mississippi";"US";12519;156
"Mississippi";"US";14646;142
"Mississippi";"US";16196;326
"Mississippi";"US";3014;45
"Mississippi";"US";5339;92
"Mississippi";"US";23198;255
"Mississippi";"US";6785;145
"Mississippi";"US";6888;142
"Mississippi";"US";14797;203
"Mississippi";"US";21129;290
"Mississippi";"US";5908;122
"Mississippi";"US";8563;150
"Mississippi";"US";9302;187
"Mississippi";"US";2621;61
"Mississippi";"US";8885;211
"Mississippi";"US";4930;86
"Mississippi";"US";2409;46
"Mississippi";"US";9191;141
"Mississippi";"US";9143;141
"Mississippi";"US";12602;248
"Mississippi";"US";2635;57
"Mississippi";"US";7830;160
"Mississippi";"US";8729;118
"Mississippi";"US";6865;89
"Mississippi";"US";1399;28
"Mississippi";"US";31081;422
"Mississippi";"US";5928;101
"Mississippi";"US";790;21
"Mississippi";"US";5976;122
"Mississippi";"US";3472;57
"Mississippi";"US";4560;67
"Mississippi";"US";5308;111
"Mississippi";"US";2812;53
"Mississippi";"US";6191;126
"Mississippi";"US";6098;89
"Mississippi";"US";5080;99
"Mississippi";"US";2265;41
"Mississippi";"US";0;0
"Mississippi";"US";8174;104
"Mississippi";"US";2959;70
"Mississippi";"US";9040;184
"Mississippi";"US";9123;171
"Mississippi";"US";4985;73
"Mississippi";"US";2683;51
"Mississippi";"US";1674;41
"Mississippi";"US";4280;96
"Mississippi";"US";3436;49
"Mississippi";"US";7046;94
"Missouri";"US";4903;56
"Missouri";"US";4214;44
"Missouri";"US";1086;19
"Missouri";"US";5087;93
"Missouri";"US";5944;101
"Missouri";"US";2434;44
"Missouri";"US";3370;70
"Missouri";"US";3568;83
"Missouri";"US";2221;35
"Missouri";"US";38563;211
"Missouri";"US";20054;271
"Missouri";"US";8822;138
"Missouri";"US";1478;29
"Missouri";"US";10543;101
"Missouri";"US";8311;161
"Missouri";"US";16403;212
"Missouri";"US";1981;41
"Missouri";"US";1323;19
"Missouri";"US";21977;246
"Missouri";"US";2527;43
"Missouri";"US";1468;32
"Missouri";"US";18129;220
"Missouri";"US";1430;28
"Missouri";"US";23545;306
"Missouri";"US";4203;101
"Missouri";"US";18211;250
"Missouri";"US";3759;70
"Missouri";"US";4885;87
"Missouri";"US";1222;38
"Missouri";"US";3304;64
"Missouri";"US";1481;24
"Missouri";"US";1957;40
"Missouri";"US";2874;66
"Missouri";"US";2192;68
"Missouri";"US";6151;93
"Missouri";"US";20659;295
"Missouri";"US";2992;90
"Missouri";"US";1937;28
"Missouri";"US";60987;878
"Missouri";"US";2083;61
"Missouri";"US";1648;27
"Missouri";"US";4974;68
"Missouri";"US";1589;49
"Missouri";"US";936;25
"Missouri";"US";1940;22
"Missouri";"US";7791;183
"Missouri";"US";1863;33
"Missouri";"US";85252;982
"Missouri";"US";30025;462
"Missouri";"US";48967;503
"Missouri";"US";10721;125
"Missouri";"US";102136;1060
"Missouri";"US";838;10
"Missouri";"US";7231;157
"Missouri";"US";6974;105
"Missouri";"US";6849;143
"Missouri";"US";2343;31
"Missouri";"US";14050;104
"Missouri";"US";2168;59
"Missouri";"US";3244;85
"Missouri";"US";3217;40
"Missouri";"US";3116;46
"Missouri";"US";1433;27
"Missouri";"US";7167;110
"Missouri";"US";4598;62
"Missouri";"US";595;12
"Missouri";"US";5437;105
"Missouri";"US";2822;51
"Missouri";"US";3486;48
"Missouri";"US";1953;38
"Missouri";"US";2143;38
"Missouri";"US";3620;84
"Missouri";"US";4189;71
"Missouri";"US";10174;177
"Missouri";"US";5282;41
"Missouri";"US";1785;27
"Missouri";"US";2875;39
"Missouri";"US";1509;48
"Missouri";"US";2695;60
"Missouri";"US";4334;44
"Missouri";"US";10348;134
"Missouri";"US";8980;212
"Missouri";"US";3745;56
"Missouri";"US";9018;83
"Missouri";"US";7001;84
"Missouri";"US";7722;104
"Missouri";"US";861;20
"Missouri";"US";2199;19
"Missouri";"US";5298;90
"Missouri";"US";4501;80
"Missouri";"US";994;18
"Missouri";"US";2414;53
"Missouri";"US";5583;90
"Missouri";"US";627;24
"Missouri";"US";593;17
"Missouri";"US";9759;140
"Missouri";"US";1337;32
"Missouri";"US";1362;13
"Missouri";"US";86829;773
"Missouri";"US";1781;29
"Missouri";"US";16006;251
"Missouri";"US";202803;2912
"Missouri";"US";51811;687
"Missouri";"US";3273;35
"Missouri";"US";5458;112
"Missouri";"US";5114;102
"Missouri";"US";1508;19
"Missouri";"US";11925;187
"Missouri";"US";4070;79
"Missouri";"US";0;0
"Missouri";"US";4440;93
"Missouri";"US";7479;89
"Missouri";"US";5236;116
"Missouri";"US";2114;41
"Missouri";"US";7768;127
"Missouri";"US";369;3
"Missouri";"US";3378;71
"Montana";"US";1809;24
"Montana";"US";3645;87
"Montana";"US";1539;28
"Montana";"US";1092;18
"Montana";"US";1799;27
"Montana";"US";219;5
"Montana";"US";18626;288
"Montana";"US";863;12
"Montana";"US";2652;43
"Montana";"US";339;9
"Montana";"US";2037;53
"Montana";"US";1968;29
"Montana";"US";601;10
"Montana";"US";2026;52
"Montana";"US";23107;228
"Montana";"US";29623;107
"Montana";"US";201;3
"Montana";"US";2721;64
"Montana";"US";128;5
"Montana";"US";475;6
"Montana";"US";3721;71
"Montana";"US";2180;22
"Montana";"US";191;1
"Montana";"US";5229;91
"Montana";"US";14202;161
"Montana";"US";326;2
"Montana";"US";4029;75
"Montana";"US";1628;20
"Montana";"US";344;9
"Montana";"US";324;10
"Montana";"US";898;14
"Montana";"US";21459;197
"Montana";"US";820;26
"Montana";"US";3309;33
"Montana";"US";29;1
"Montana";"US";951;28
"Montana";"US";943;6
"Montana";"US";296;10
"Montana";"US";1625;26
"Montana";"US";231;3
"Montana";"US";6086;129
"Montana";"US";2211;30
"Montana";"US";2541;70
"Montana";"US";1866;58
"Montana";"US";1890;42
"Montana";"US";590;10
"Montana";"US";6975;118
"Montana";"US";1344;29
"Montana";"US";685;8
"Montana";"US";1116;18
"Montana";"US";1088;21
"Montana";"US";117;1
"Montana";"US";0;0
"Montana";"US";1490;32
"Montana";"US";294;13
"Montana";"US";189;8
"Montana";"US";35406;485
"Nebraska";"US";5605;46
"Nebraska";"US";943;7
"Nebraska";"US";30;1
"Nebraska";"US";84;0
"Nebraska";"US";58;0
"Nebraska";"US";966;4
"Nebraska";"US";1993;8
"Nebraska";"US";347;3
"Nebraska";"US";444;2
"Nebraska";"US";10348;57
"Nebraska";"US";1134;12
"Nebraska";"US";1648;11
"Nebraska";"US";5308;16
"Nebraska";"US";1311;11
"Nebraska";"US";694;5
"Nebraska";"US";500;7
"Nebraska";"US";1743;16
"Nebraska";"US";1285;11
"Nebraska";"US";2445;21
"Nebraska";"US";1626;15
"Nebraska";"US";1823;19
"Nebraska";"US";6114;65
"Nebraska";"US";1269;12
"Nebraska";"US";4787;31
"Nebraska";"US";283;1
"Nebraska";"US";1015;9
"Nebraska";"US";8712;62
"Nebraska";"US";129884;718
"Nebraska";"US";321;4
"Nebraska";"US";975;8
"Nebraska";"US";375;4
"Nebraska";"US";475;1
"Nebraska";"US";946;5
"Nebraska";"US";3209;19
"Nebraska";"US";303;1
"Nebraska";"US";356;1
"Nebraska";"US";330;5
"Nebraska";"US";96;4
"Nebraska";"US";359;1
"Nebraska";"US";14172;117
"Nebraska";"US";1903;17
"Nebraska";"US";359;0
"Nebraska";"US";99;0
"Nebraska";"US";466;5
"Nebraska";"US";1838;16
"Nebraska";"US";101;2
"Nebraska";"US";1030;10
"Nebraska";"US";1094;1
"Nebraska";"US";834;9
"Nebraska";"US";1063;5
"Nebraska";"US";1325;10
"Nebraska";"US";102;0
"Nebraska";"US";673;1
"Nebraska";"US";1464;12
"Nebraska";"US";65467;170
"Nebraska";"US";7448;60
"Nebraska";"US";126;0
"Nebraska";"US";83;0
"Nebraska";"US";8419;44
"Nebraska";"US";64;1
"Nebraska";"US";1507;15
"Nebraska";"US";1051;7
"Nebraska";"US";707;10
"Nebraska";"US";1308;15
"Nebraska";"US";815;11
"Nebraska";"US";2899;10
"Nebraska";"US";363;1
"Nebraska";"US";486;11
"Nebraska";"US";1959;10
"Nebraska";"US";1127;20
"Nebraska";"US";7586;50
"Nebraska";"US";1040;9
"Nebraska";"US";2069;15
"Nebraska";"US";1521;19
"Nebraska";"US";163;2
"Nebraska";"US";3321;2
"Nebraska";"US";43342;131
"Nebraska";"US";4433;16
"Nebraska";"US";7896;48
"Nebraska";"US";2876;32
"Nebraska";"US";925;10
"Nebraska";"US";516;4
"Nebraska";"US";70;0
"Nebraska";"US";632;11
"Nebraska";"US";970;4
"Nebraska";"US";94;1
"Nebraska";"US";1454;11
"Nebraska";"US";3484;1339
"Nebraska";"US";655;2
"Nebraska";"US";3973;25
"Nebraska";"US";1595;7
"Nebraska";"US";645;7
"Nebraska";"US";115;0
"Nebraska";"US";3185;11
"Nevada";"US";12017;188
"Nevada";"US";5138;92
"Nevada";"US";465458;6715
"Nevada";"US";6964;76
"Nevada";"US";11084;127
"Nevada";"US";76;2
"Nevada";"US";285;0
"Nevada";"US";3890;46
"Nevada";"US";948;16
"Nevada";"US";865;5
"Nevada";"US";9115;146
"Nevada";"US";773;14
"Nevada";"US";6005;208
"Nevada";"US";1268;29
"Nevada";"US";321;9
"Nevada";"US";0;0
"Nevada";"US";88651;1044
"Nevada";"US";1647;18
"New Hampshire";"US";11426;155
"New Hampshire";"US";7900;39
"New Hampshire";"US";11698;91
"New Hampshire";"US";5678;89
"New Hampshire";"US";13264;51
"New Hampshire";"US";84719;816
"New Hampshire";"US";26886;190
"New Hampshire";"US";57479;450
"New Hampshire";"US";23676;180
"New Hampshire";"US";7558;57
"New Hampshire";"US";7511;17
"New Jersey";"US";63795;890
"New Jersey";"US";207946;3232
"New Jersey";"US";94240;1068
"New Jersey";"US";117326;1620
"New Jersey";"US";20513;270
"New Jersey";"US";35089;553
"New Jersey";"US";202007;3380
"New Jersey";"US";64766;838
"New Jersey";"US";161181;2566
"New Jersey";"US";22651;232
"New Jersey";"US";70243;1149
"New Jersey";"US";176999;2696
"New Jersey";"US";153520;1937
"New Jersey";"US";110876;1425
"New Jersey";"US";151477;2647
"New Jersey";"US";136717;2185
"New Jersey";"US";13324;226
"New Jersey";"US";63298;929
"New Jersey";"US";31731;412
"New Jersey";"US";3393;2
"New Jersey";"US";135061;2188
"New Jersey";"US";22344;301
"New Mexico";"US";124722;1445
"New Mexico";"US";347;11
"New Mexico";"US";18895;259
"New Mexico";"US";5604;166
"New Mexico";"US";2092;57
"New Mexico";"US";10902;151
"New Mexico";"US";502;4
"New Mexico";"US";52217;650
"New Mexico";"US";14905;238
"New Mexico";"US";5498;70
"New Mexico";"US";885;15
"New Mexico";"US";64;4
"New Mexico";"US";925;12
"New Mexico";"US";17761;298
"New Mexico";"US";4516;55
"New Mexico";"US";2019;12
"New Mexico";"US";5663;110
"New Mexico";"US";21569;545
"New Mexico";"US";589;14
"New Mexico";"US";11096;156
"New Mexico";"US";1815;37
"New Mexico";"US";8199;107
"New Mexico";"US";4245;86
"New Mexico";"US";34011;676
"New Mexico";"US";4666;42
"New Mexico";"US";27503;331
"New Mexico";"US";23452;219
"New Mexico";"US";1719;67
"New Mexico";"US";3167;74
"New Mexico";"US";4305;76
"New Mexico";"US";2314;44
"New Mexico";"US";5718;0
"New Mexico";"US";652;12
"New Mexico";"US";15397;216
"New York";"US";53772;473
"New York";"US";8006;140
"New York";"US";389222;7275
"New York";"US";41057;486
"New York";"US";13794;201
"New York";"US";14399;128
"New York";"US";21516;246
"New York";"US";19320;208
"New York";"US";8241;107
"New York";"US";13733;66
"New York";"US";9028;131
"New York";"US";9331;100
"New York";"US";6887;65
"New York";"US";59798;587
"New York";"US";193127;2394
"New York";"US";4821;52
"New York";"US";7985;37
"New York";"US";11101;145
"New York";"US";12691;174
"New York";"US";7849;107
"New York";"US";769;4
"New York";"US";12434;171
"New York";"US";17446;123
"New York";"US";652450;11847
"New York";"US";5658;45
"New York";"US";10566;100
"New York";"US";11445;120
"New York";"US";141338;1429
"New York";"US";10595;183
"New York";"US";384123;3620
"New York";"US";383075;5041
"New York";"US";44279;511
"New York";"US";48327;731
"New York";"US";97726;944
"New York";"US";17784;162
"New York";"US";100607;1028
"New York";"US";7963;105
"New York";"US";22169;159
"New York";"US";8671;77
"New York";"US";0;422
"New York";"US";22308;116
"New York";"US";611162;11101
"New York";"US";28200;231
"New York";"US";157521;2099
"New York";"US";87911;852
"New York";"US";41310;295
"New York";"US";29930;281
"New York";"US";4435;32
"New York";"US";3078;23
"New York";"US";5138;87
"New York";"US";18163;164
"New York";"US";17621;226
"New York";"US";407837;4107
"New York";"US";17033;114
"New York";"US";9541;79
"New York";"US";15408;75
"New York";"US";28662;329
"New York";"US";390;1
"New York";"US";12071;115
"New York";"US";10757;103
"New York";"US";15431;148
"New York";"US";237634;2555
"New York";"US";7717;78
"New York";"US";2985;36
"North Carolina";"US";39893;377
"North Carolina";"US";8758;121
"North Carolina";"US";2447;11
"North Carolina";"US";5457;86
"North Carolina";"US";4941;62
"North Carolina";"US";3713;39
"North Carolina";"US";10355;142
"North Carolina";"US";3752;57
"North Carolina";"US";7915;103
"North Carolina";"US";24073;263
"North Carolina";"US";41764;472
"North Carolina";"US";20348;262
"North Carolina";"US";47883;409
"North Carolina";"US";18416;238
"North Carolina";"US";1563;9
"North Carolina";"US";11278;83
"North Carolina";"US";4462;39
"North Carolina";"US";39619;490
"North Carolina";"US";10545;99
"North Carolina";"US";5951;91
"North Carolina";"US";3577;46
"North Carolina";"US";2111;38
"North Carolina";"US";24963;333
"North Carolina";"US";13551;235
"North Carolina";"US";19092;165
"North Carolina";"US";66734;513
"North Carolina";"US";4119;32
"North Carolina";"US";6299;18
"North Carolina";"US";36804;358
"North Carolina";"US";9391;82
"North Carolina";"US";13541;203
"North Carolina";"US";58761;275
"North Carolina";"US";12108;133
"North Carolina";"US";78890;660
"North Carolina";"US";16662;64
"North Carolina";"US";55799;685
"North Carolina";"US";1587;19
"North Carolina";"US";1825;29
"North Carolina";"US";12148;108
"North Carolina";"US";4839;56
"North Carolina";"US";99325;983
"North Carolina";"US";12298;152
"North Carolina";"US";26869;286
"North Carolina";"US";10380;172
"North Carolina";"US";21140;237
"North Carolina";"US";4256;77
"North Carolina";"US";12043;94
"North Carolina";"US";1100;13
"North Carolina";"US";41826;377
"North Carolina";"US";7703;80
"North Carolina";"US";49115;366
"North Carolina";"US";1823;38
"North Carolina";"US";13645;128
"North Carolina";"US";13087;182
"North Carolina";"US";20677;122
"North Carolina";"US";6341;88
"North Carolina";"US";3942;73
"North Carolina";"US";5202;77
"North Carolina";"US";11048;141
"North Carolina";"US";237995;1394
"North Carolina";"US";2846;28
"North Carolina";"US";6223;112
"North Carolina";"US";20525;272
"North Carolina";"US";23612;264
"North Carolina";"US";40543;320
"North Carolina";"US";3770;66
"North Carolina";"US";40604;292
"North Carolina";"US";20125;114
"North Carolina";"US";2199;27
"North Carolina";"US";6935;111
"North Carolina";"US";12482;105
"North Carolina";"US";2338;17
"North Carolina";"US";7641;95
"North Carolina";"US";44600;146
"North Carolina";"US";3200;49
"North Carolina";"US";30097;357
"North Carolina";"US";10786;159
"North Carolina";"US";34535;468
"North Carolina";"US";18457;231
"North Carolina";"US";35352;521
"North Carolina";"US";14496;352
"North Carolina";"US";15604;146
"North Carolina";"US";8760;113
"North Carolina";"US";16504;222
"North Carolina";"US";9397;131
"North Carolina";"US";17826;277
"North Carolina";"US";2810;33
"North Carolina";"US";5324;56
"North Carolina";"US";826;7
"North Carolina";"US";9800;0
"North Carolina";"US";52721;412
"North Carolina";"US";10202;109
"North Carolina";"US";240220;946
"North Carolina";"US";3549;36
"North Carolina";"US";2540;41
"North Carolina";"US";9371;45
"North Carolina";"US";23861;337
"North Carolina";"US";14477;208
"North Carolina";"US";18488;244
"North Carolina";"US";9148;95
"North Carolina";"US";4209;44
"North Dakota";"US";519;9
"North Dakota";"US";2610;41
"North Dakota";"US";1661;22
"North Dakota";"US";131;1
"North Dakota";"US";1350;24
"North Dakota";"US";739;9
"North Dakota";"US";407;3
"North Dakota";"US";30726;287
"North Dakota";"US";51638;299
"North Dakota";"US";710;7
"North Dakota";"US";1314;38
"North Dakota";"US";408;4
"North Dakota";"US";938;8
"North Dakota";"US";685;6
"North Dakota";"US";660;16
"North Dakota";"US";867;20
"North Dakota";"US";422;4
"North Dakota";"US";18968;110
"North Dakota";"US";430;11
"North Dakota";"US";528;2
"North Dakota";"US";726;7
"North Dakota";"US";451;13
"North Dakota";"US";897;19
"North Dakota";"US";392;11
"North Dakota";"US";1182;28
"North Dakota";"US";583;9
"North Dakota";"US";2985;23
"North Dakota";"US";2468;48
"North Dakota";"US";2272;22
"North Dakota";"US";10009;136
"North Dakota";"US";2788;32
"North Dakota";"US";685;17
"North Dakota";"US";297;4
"North Dakota";"US";1747;16
"North Dakota";"US";967;29
"North Dakota";"US";3083;47
"North Dakota";"US";1281;23
"North Dakota";"US";507;15
