"Province_State";"Country_Region";"Confirmed";"Deaths"
"Afghanistan";"Afghanistan";157218;7308
"Albania";"Albania";199555;3089
"Algeria";"Algeria";210152;6058
"Andorra";"Andorra";16712;131
"Angola";"Angola";65144;1733
"Antigua and Barbuda";"Antigua and Barbuda";4141;117
"Argentina";"Argentina";5326448;116529
"Armenia";"Armenia";337931;7514
"Australian Capital Territory";"Australia";2124;14
"New South Wales";"Australia";81499;625
"Northern Territory";"Australia";286;0
"Queensland";"Australia";2125;7
"South Australia";"Australia";931;4
"Tasmania";"Australia";239;13
"Victoria";"Australia";120814;1325
"Western Australia";"Australia";1121;9
"Austria";"Austria";1143283;12388
"Azerbaijan";"Azerbaijan";585783;7807
"Bahamas";"Bahamas";22734;671
"Bahrain";"Bahrain";277585;1394
"Bangladesh";"Bangladesh";1575784;27978
"Barbados";"Barbados";24923;223
"Belarus";"Belarus";651839;5054
"Antwerp";"Belgium";241982;0
"Brussels";"Belgium";206415;0
"East Flanders";"Belgium";203151;0
"Flemish Brabant";"Belgium";142956;0
"Hainaut";"Belgium";211073;0
"Liege";"Belgium";195489;0
"Limburg";"Belgium";107552;0
"Luxembourg";"Belgium";45931;0
"Namur";"Belgium";83817;0
"Walloon Brabant";"Belgium";64388;0
"West Flanders";"Belgium";169658;0
"Belize";"Belize";30165;570
"Benin";"Benin";24850;161
"Bhutan";"Bhutan";2640;3
"Bolivia";"Bolivia";536472;19161
"Bosnia and Herzegovina";"Bosnia and Herzegovina";272798;12456
"Botswana";"Botswana";194909;2416
"Acre";"Brazil";88209;1846
"Alagoas";"Brazil";241432;6348
"Amapa";"Brazil";124550;2002
"Amazonas";"Brazil";429778;13801
"Bahia";"Brazil";1259286;27284
"Ceara";"Brazil";949599;24624
"Distrito Federal";"Brazil";517608;11026
"Espirito Santo";"Brazil";619366;13157
"Goias";"Brazil";934838;24504
"Maranhao";"Brazil";364674;10285
"Mato Grosso";"Brazil";548939;13744
"Mato Grosso do Sul";"Brazil";378510;9681
"Minas Gerais";"Brazil";2207192;56163
"Para";"Brazil";607981;16886
"Paraiba";"Brazil";460469;9526
"Parana";"Brazil";1577931;40772
"Pernambuco";"Brazil";639479;20232
"Piaui";"Brazil";331273;7185
"Rio Grande do Norte";"Brazil";381317;7488
"Rio Grande do Sul";"Brazil";1489933;36077
"Rio de Janeiro";"Brazil";1342767;69024
"Rondonia";"Brazil";276933;6636
"Roraima";"Brazil";128360;2050
"Santa Catarina";"Brazil";1232109;19976
"Sao Paulo";"Brazil";4437843;154002
"Sergipe";"Brazil";278195;6043
"Tocantins";"Brazil";232335;3916
"Brunei";"Brunei";14992;97
"Bulgaria";"Bulgaria";689356;28101
"Burkina Faso";"Burkina Faso";15711;281
"Burma";"Burma";521561;19088
"Burundi";"Burundi";20386;38
"Cabo Verde";"Cabo Verde";38362;349
"Cambodia";"Cambodia";120087;2931
"Cameroon";"Cameroon";106794;1791
"Alberta";"Canada";334203;3235
"British Columbia";"Canada";217099;2322
"Diamond Princess";"Canada";0;1
"Grand Princess";"Canada";13;0
"Manitoba";"Canada";67420;1305
"New Brunswick";"Canada";8217;123
"Newfoundland and Labrador";"Canada";2048;18
"Northwest Territories";"Canada";2059;12
"Nova Scotia";"Canada";8169;108
"Nunavut";"Canada";674;4
"Ontario";"Canada";625002;10046
"Prince Edward Island";"Canada";363;0
"Quebec";"Canada";446630;11574
"Repatriated Travellers";"Canada";13;0
"Saskatchewan";"Canada";80901;925
"Yukon";"Canada";1475;13
"Central African Republic";"Central African Republic";11708;101
"Chad";"Chad";5107;175
"Antofagasta";"Chile";65257;1267
"Araucania";"Chile";101442;1528
"Arica y Parinacota";"Chile";28533;542
"Atacama";"Chile";29442;370
"Aysen";"Chile";9642;81
"Biobio";"Chile";160598;2731
"Coquimbo";"Chile";52752;1058
"Los Lagos";"Chile";94113;1434
"Los Rios";"Chile";51717;703
"Magallanes";"Chile";29636;499
"Maule";"Chile";107581;1818
"Metropolitana";"Chile";740930;19656
"Nuble";"Chile";38098;659
"OHiggins";"Chile";72149;1602
"Tarapaca";"Chile";44047;816
"Valparaiso";"Chile";133422;3549
"Anhui";"China";1008;6
"Beijing";"China";1191;9
"Chongqing";"China";610;6
"Fujian";"China";1320;1
"Gansu";"China";344;2
"Guangdong";"China";3301;8
"Guangxi";"China";396;2
"Guizhou";"China";159;2
"Hainan";"China";190;6
"Hebei";"China";1453;7
"Heilongjiang";"China";1992;13
"Henan";"China";1637;22
"Hong Kong";"China";12427;213
"Hubei";"China";68311;4512
"Hunan";"China";1199;4
"Inner Mongolia";"China";638;1
"Jiangsu";"China";1619;0
"Jiangxi";"China";959;1
"Jilin";"China";583;3
"Liaoning";"China";784;2
"Macau";"China";77;0
"Ningxia";"China";122;0
"Qinghai";"China";30;0
"Shaanxi";"China";707;3
"Shandong";"China";1020;7
"Shanghai";"China";2853;7
"Shanxi";"China";265;0
"Sichuan";"China";1271;3
"Tianjin";"China";530;3
"Tibet";"China";1;0
"Xinjiang";"China";981;3
"Yunnan";"China";1697;2
"Zhejiang";"China";1501;1
"Amazonas";"Colombia";6902;257
"Antioquia";"Colombia";768858;16533
"Arauca";"Colombia";14020;471
"Atlantico";"Colombia";338801;9668
"Bolivar";"Colombia";160400;3023
"Boyaca";"Colombia";106325;2575
"Caldas";"Colombia";101257;2283
"Capital District";"Colombia";1462311;27612
"Caqueta";"Colombia";22990;941
"Casanare";"Colombia";35906;935
"Cauca";"Colombia";56812;1587
"Cesar";"Colombia";91733;2525
"Choco";"Colombia";16498;400
"Cordoba";"Colombia";104566;3742
"Cundinamarca";"Colombia";266162;6845
"Guainia";"Colombia";2490;30
"Guaviare";"Colombia";5158;97
"Huila";"Colombia";88945;3158
"La Guajira";"Colombia";45693;1400
"Magdalena";"Colombia";99788;3433
"Meta";"Colombia";90138;2282
"Narino";"Colombia";90375;3043
"Norte de Santander";"Colombia";98447;4508
"Putumayo";"Colombia";17016;683
"Quindio";"Colombia";57980;1793
"Risaralda";"Colombia";88454;2247
"San Andres y Providencia";"Colombia";8056;147
"Santander";"Colombia";230486;7382
"Sucre";"Colombia";59642;1627
"Tolima";"Colombia";108097;3679
"Valle del Cauca";"Colombia";416270;13165
"Vaupes";"Colombia";1795;17
"Vichada";"Colombia";3002;53
"Comoros";"Comoros";4498;150
"Congo (Kinshasa)";"Congo";58115;1104
"Costa Rica";"Costa Rica";566560;7287
"Cote d'Ivoire";"Cote d'Ivoire";61708;704
"Croatia";"Croatia";603316;10759
"Cuba";"Cuba";962220;8300
"Cyprus";"Cyprus";131951;591
"Czechia";"Czechia";2132380;32929
"Faroe Islands";"Denmark";3505;13
"Greenland";"Denmark";1332;0
"Denmark";"Denmark";478927;2872
"Diamond Princess";"Diamond Princess";712;13
"Djibouti";"Djibouti";13504;186
"Dominica";"Dominica";5955;38
"Dominican Republic";"Dominican Republic";406803;4204
"Ecuador";"Ecuador";524432;33128
"Egypt";"Egypt";356718;20347
"El Salvador";"El Salvador";119803;3771
"Equatorial Guinea";"Equatorial Guinea";13579;173
"Eritrea";"Eritrea";7318;60
"Estonia";"Estonia";221549;1791
"Eswatini";"Eswatini";46538;1248
"Ethiopia";"Ethiopia";371262;6740
"Fiji";"Fiji";52494;696
"Finland";"Finland";182284;1309
"French Guiana";"France";45802;325
"French Polynesia";"France";45609;636
"Guadeloupe";"France";55080;823
"Martinique";"France";45010;707
"Mayotte";"France";20938;185
"New Caledonia";"France";12105;276
"Reunion";"France";59048;381
"Saint Barthelemy";"France";1666;6
"Saint Pierre and Miquelon";"France";61;0
"St Martin";"France";4013;56
"Wallis and Futuna";"France";454;7
"France";"France";7433246;116473
"Gabon";"Gabon";37298;279
"Gambia";"Gambia";9989;342
"Georgia";"Georgia";838639;11927
"Baden-Wurttemberg";"Germany";819228;11700
"Bayern";"Germany";1119538;17432
"Berlin";"Germany";271262;3823
"Brandenburg";"Germany";174905;4097
"Bremen";"Germany";39504;550
"Hamburg";"Germany";113604;1888
"Hessen";"Germany";410876;8125
"Mecklenburg-Vorpommern";"Germany";69888;1323
"Niedersachsen";"Germany";373471;6329
"Nordrhein-Westfalen";"Germany";1164535;18899
"Rheinland-Pfalz";"Germany";230131;4263
"Saarland";"Germany";60690;1111
"Sachsen";"Germany";486860;10907
"Sachsen-Anhalt";"Germany";153225;3787
"Schleswig-Holstein";"Germany";95770;1788
"Thuringen";"Germany";207613;4938
"Ghana";"Ghana";130920;1209
"Greece";"Greece";924506;17959
"Grenada";"Grenada";5888;200
"Guatemala";"Guatemala";617610;15928
"Guinea";"Guinea";30763;387
"Guinea-Bissau";"Guinea-Bissau";6440;148
"Guyana";"Guyana";37773;987
"Haiti";"Haiti";25027;723
"Holy See";"Holy See";27;0
"Honduras";"Honduras";377859;10402
"Hungary";"Hungary";1068888;33866
"Iceland";"Iceland";17446;35
"Andaman and Nicobar Islands";"India";7681;129
"Andhra Pradesh";"India";2072624;14438
"Arunachal Pradesh";"India";55269;280
"Assam";"India";616568;6092
"Bihar";"India";726217;9663
"Chandigarh";"India";65448;820
"Chhattisgarh";"India";1006763;13593
"Dadra and Nagar Haveli and Daman and Diu";"India";10683;4
"Delhi";"India";1440866;25097
"Goa";"India";178866;3382
"Gujarat";"India";827408;10092
"Haryana";"India";771676;10054
"Himachal Pradesh";"India";227003;3847
"Jammu and Kashmir";"India";336531;4475
"Jharkhand";"India";349221;5140
"Karnataka";"India";2995600;38198
"Kerala";"India";5133709;39838
"Ladakh";"India";21528;213
"Lakshadweep";"India";10394;51
"Madhya Pradesh";"India";793138;10528
"Maharashtra";"India";6634444;140941
"Manipur";"India";125152;1971
"Meghalaya";"India";84444;1471
"Mizoram";"India";134373;492
"Nagaland";"India";32100;696
"Odisha";"India";1048683;8407
"Puducherry";"India";128881;1872
"Punjab";"India";603240;16596
"Rajasthan";"India";954758;8955
"Sikkim";"India";32228;403
"Tamil Nadu";"India";2725467;36463
"Telangana";"India";675614;3989
"Tripura";"India";84787;821
"Uttar Pradesh";"India";1710382;22910
"Uttarakhand";"India";344219;7407
"West Bengal";"India";1614867;19462
"Indonesia";"Indonesia";4255936;143808
"Iran";"Iran";6108882;129629
"Iraq";"Iraq";2079622;23793
"Ireland";"Ireland";560054;5652
"Israel";"Israel";1342210;8189
"Abruzzo";"Italy";87463;2586
"Basilicata";"Italy";31537;626
"Calabria";"Italy";92505;1495
"Campania";"Italy";488953;8213
"Emilia-Romagna";"Italy";453630;13774
"Friuli Venezia Giulia";"Italy";130400;3968
"Lazio";"Italy";421197;8969
"Liguria";"Italy";121878;4460
"Lombardia";"Italy";929470;34349
"Marche";"Italy";123262;3148
"Molise";"Italy";15205;504
"P.A. Bolzano";"Italy";87232;1239
"P.A. Trento";"Italy";51849;1386
"Piemonte";"Italy";397860;11882
"Puglia";"Italy";278892;6883
"Sardegna";"Italy";78676;1693
"Sicilia";"Italy";323118;7191
"Toscana";"Italy";300647;7399
"Umbria";"Italy";67419;1483
"Valle d'Aosta";"Italy";13094;479
"Veneto";"Italy";513531;11947
"Jamaica";"Jamaica";91169;2388
"Aichi";"Japan";106872;1161
"Akita";"Japan";1925;27
"Aomori";"Japan";5897;38
"Chiba";"Japan";100447;1028
"Ehime";"Japan";5412;82
"Fukui";"Japan";3115;38
"Fukuoka";"Japan";74607;624
"Fukushima";"Japan";9487;176
"Gifu";"Japan";18912;218
"Gunma";"Japan";16863;176
"Hiroshima";"Japan";22168;202
"Hokkaido";"Japan";61135;1472
"Hyogo";"Japan";78681;1396
"Ibaraki";"Japan";24449;220
"Ishikawa";"Japan";7969;129
"Iwate";"Japan";3487;53
"Kagawa";"Japan";4702;38
"Kagoshima";"Japan";9103;66
"Kanagawa";"Japan";169251;1313
"Kochi";"Japan";4167;33
"Kumamoto";"Japan";14395;136
"Kyoto";"Japan";35988;291
"Mie";"Japan";14813;163
"Miyagi";"Japan";16280;118
"Miyazaki";"Japan";6137;41
"Nagano";"Japan";8884;97
"Nagasaki";"Japan";6119;73
"Nara";"Japan";15643;149
"Niigata";"Japan";8022;61
"Oita";"Japan";8187;84
"Okayama";"Japan";15535;136
"Okinawa";"Japan";50310;398
"Osaka";"Japan";203113;3064
"Port Quarantine";"Japan";4463;4
"Saga";"Japan";5866;30
"Saitama";"Japan";115820;1057
"Shiga";"Japan";12432;104
"Shimane";"Japan";1732;5
"Shizuoka";"Japan";26786;209
"Tochigi";"Japan";15479;117
"Tokushima";"Japan";3291;66
"Tokyo";"Japan";382188;3164
"Tottori";"Japan";1669;5
"Toyama";"Japan";4868;52
"Wakayama";"Japan";5302;62
"Yamagata";"Japan";3556;56
"Yamaguchi";"Japan";5788;93
"Yamanashi";"Japan";5156;29
"Jordan";"Jordan";943305;11551
"Kazakhstan";"Kazakhstan";1053427;17765
"Kenya";"Kenya";254951;5333
"Kiribati";"Kiribati";2;0
"Korea, South";"South Korea";444200;3580
"Kosovo";"Kosovo";161081;2983
"Kuwait";"Kuwait";413266;2465
"Kyrgyzstan";"Kyrgyzstan";183248;2741
"Laos";"Laos";71518;159
"Latvia";"Latvia";252413;4146
"Lebanon";"Lebanon";668087;8709
"Lesotho";"Lesotho";21755;662
"Liberia";"Liberia";5821;287
"Libya";"Libya";371571;5438
"Liechtenstein";"Liechtenstein";4507;61
"Lithuania";"Lithuania";467900;6692
"Luxembourg";"Luxembourg";88108;866
"MS Zaandam";"MS Zaandam";9;2
"Madagascar";"Madagascar";44072;967
"Malawi";"Malawi";61897;2305
"Johor";"Malaysia";231056;3762
"Kedah";"Malaysia";159087;2086
"Kelantan";"Malaysia";155400;1158
"Melaka";"Malaysia";70761;934
"Negeri Sembilan";"Malaysia";108342;1267
"Pahang";"Malaysia";86050;708
"Perak";"Malaysia";122585;1248
"Perlis";"Malaysia";6254;124
"Pulau Pinang";"Malaysia";152600;1648
"Sabah";"Malaysia";232490;2676
"Sarawak";"Malaysia";250524;1579
"Selangor";"Malaysia";751424;9763
"Terengganu";"Malaysia";76047;582
"W.P. Kuala Lumpur";"Malaysia";202281;2604
"W.P. Labuan";"Malaysia";10478;149
"W.P. Putrajaya";"Malaysia";8437;21
"Maldives";"Maldives";91464;248
"Mali";"Mali";17339;605
"Malta";"Malta";39234;468
"Marshall Islands";"Marshall Islands";4;0
"Mauritania";"Mauritania";39178;831
"Mauritius";"Mauritius";21040;240
"Aguascalientes";"Mexico";37076;2929
"Baja California";"Mexico";80089;10322
"Baja California Sur";"Mexico";56904;2389
"Campeche";"Mexico";24167;2092
"Chiapas";"Mexico";23503;2283
"Chihuahua";"Mexico";72823;8291
"Ciudad de Mexico";"Mexico";983776;40115
"Coahuila";"Mexico";97514;7570
"Colima";"Mexico";33314;2034
"Durango";"Mexico";49716;3092
"Guanajuato";"Mexico";195947;12977
"Guerrero";"Mexico";76990;6234
"Hidalgo";"Mexico";62665;7853
"Jalisco";"Mexico";163206;17554
"Mexico";"Mexico";378745;44344
"Michoacan";"Mexico";73575;8201
"Morelos";"Mexico";50308;4877
"Nayarit";"Mexico";34188;2865
"Nuevo Leon";"Mexico";206821;13410
"Oaxaca";"Mexico";83125;5586
"Puebla";"Mexico";125727;15497
"Queretaro";"Mexico";98988;5599
"Quintana Roo";"Mexico";59800;4072
"San Luis Potosi";"Mexico";105139;6693
"Sinaloa";"Mexico";74477;8829
"Sonora";"Mexico";117277;8703
"Tabasco";"Mexico";143587;5613
"Tamaulipas";"Mexico";102990;6953
"Tlaxcala";"Mexico";29431;2983
"Veracruz";"Mexico";123817;14813
"Yucatan";"Mexico";75080;5678
"Zacatecas";"Mexico";42027;3408
"Micronesia";"Micronesia";1;0
"Moldova";"Moldova";362433;9069
"Monaco";"Monaco";3705;36
"Mongolia";"Mongolia";380945;1990
"Montenegro";"Montenegro";156873;2285
"Morocco";"Morocco";949732;14774
"Mozambique";"Mozambique";151524;1940
"Namibia";"Namibia";129180;3573
"Nepal";"Nepal";820878;11523
"Aruba";"Netherlands";16324;174
"Bonaire, Sint Eustatius and Saba";"Netherlands";2889;22
"Curacao";"Netherlands";17397;178
"Drenthe";"Netherlands";51520;390
"Flevoland";"Netherlands";59183;277
"Friesland";"Netherlands";76525;515
"Gelderland";"Netherlands";298546;2313
"Groningen";"Netherlands";62831;295
"Limburg";"Netherlands";188351;1869
"Noord-Brabant";"Netherlands";398416;3320
"Noord-Holland";"Netherlands";430078;2858
"Overijssel";"Netherlands";170241;1246
"Sint Maarten";"Netherlands";4575;75
"Utrecht";"Netherlands";203080;1352
"Zeeland";"Netherlands";50256;273
"Zuid-Holland";"Netherlands";599924;4594
"Cook Islands";"New Zealand";1;0
"New Zealand";"New Zealand";11444;43
"Nicaragua";"Nicaragua";17152;212
"Niger";"Niger";6958;254
"Nigeria";"Nigeria";213982;2975
"North Macedonia";"North Macedonia";215009;7547
"Norway";"Norway";260921;1050
"Oman";"Oman";304519;4113
"Azad Jammu and Kashmir";"Pakistan";34554;742
"Balochistan";"Pakistan";33479;359
"Gilgit-Baltistan";"Pakistan";10411;186
"Islamabad";"Pakistan";107661;953
"Khyber Pakhtunkhwa";"Pakistan";179961;5838
"Punjab";"Pakistan";443014;13019
"Sindh";"Pakistan";475285;7621
"Palau";"Palau";8;0
"Panama";"Panama";477306;7361
"Papua New Guinea";"Papua New Guinea";35029;545
"Paraguay";"Paraguay";462605;16367
"Amazonas";"Peru";32127;1265
"Ancash";"Peru";78840;6711
"Apurimac";"Peru";26526;1517
"Arequipa";"Peru";116162;9697
"Ayacucho";"Peru";34554;2134
"Cajamarca";"Peru";66430;4139
"Callao";"Peru";102287;10030
"Cusco";"Peru";74874;4796
"Huancavelica";"Peru";16365;1166
"Huanuco";"Peru";35980;2700
"Ica";"Peru";60055;8546
"Junin";"Peru";87680;7052
"La Libertad";"Peru";90651;10276
"Lambayeque";"Peru";62815;8621
"Lima";"Peru";974442;88803
"Loreto";"Peru";45224;4264
"Madre de Dios";"Peru";13975;772
"Moquegua";"Peru";29827;1521
"Pasco";"Peru";16015;1049
"Piura";"Peru";91118;12084
"Puno";"Peru";41300;4208
"San Martin";"Peru";48999;3030
"Tacna";"Peru";30593;1960
"Tumbes";"Peru";19195;1579
"Ucayali";"Peru";32178;3041
"Philippines";"Philippines";2831807;48361
"Poland";"Poland";3507828;83037
"Portugal";"Portugal";1142707;18417
"Qatar";"Qatar";243132;611
"Romania";"Romania";1776949;56275
"Adygea Republic";"Russia";24011;662
"Altai Krai";"Russia";103005;5699
"Altai Republic";"Russia";24272;458
"Amur Oblast";"Russia";45989;525
"Arkhangelsk Oblast";"Russia";112889;1347
"Astrakhan Oblast";"Russia";73500;2179
"Bashkortostan Republic";"Russia";105038;3479
"Belgorod Oblast";"Russia";72159;1509
"Bryansk Oblast";"Russia";89034;2260
"Buryatia Republic";"Russia";69077;2164
"Chechen Republic";"Russia";28397;822
"Chelyabinsk Oblast";"Russia";125507;5078
"Chukotka Autonomous Okrug";"Russia";2831;25
"Chuvashia Republic";"Russia";42661;3267
"Dagestan Republic";"Russia";60951;2933
"Ingushetia Republic";"Russia";25986;419
"Irkutsk Oblast";"Russia";137531;6151
"Ivanovo Oblast";"Russia";61635;2108
"Jewish Autonomous Okrug";"Russia";10487;336
"Kabardino-Balkarian Republic";"Russia";38708;1174
"Kaliningrad Oblast";"Russia";75229;1012
"Kalmykia Republic";"Russia";33376;693
"Kaluga Oblast";"Russia";58758;1028
"Kamchatka Krai";"Russia";22311;482
"Karachay-Cherkess Republic";"Russia";29928;853
"Karelia Republic";"Russia";82720;1069
"Kemerovo Oblast";"Russia";73265;1568
"Khabarovsk Krai";"Russia";108926;1040
"Khakassia Republic";"Russia";49436;1604
"Khanty-Mansi Autonomous Okrug";"Russia";89224;1684
"Kirov Oblast";"Russia";71110;675
"Komi Republic";"Russia";89386;2281
"Kostroma Oblast";"Russia";44265;976
"Krasnodar Krai";"Russia";97382;8818
"Krasnoyarsk Krai";"Russia";151205;7427
"Kurgan Oblast";"Russia";44652;869
"Kursk Oblast";"Russia";75878;1781
"Leningrad Oblast";"Russia";89711;2778
"Lipetsk Oblast";"Russia";73844;2405
"Magadan Oblast";"Russia";12719;310
"Mari El Republic";"Russia";26050;757
"Mordovia Republic";"Russia";36334;879
"Moscow";"Russia";1940495;34012
"Moscow Oblast";"Russia";585115;10341
"Murmansk Oblast";"Russia";86114;2543
"Nenets Autonomous Okrug";"Russia";3199;74
"Nizhny Novgorod Oblast";"Russia";212923;8800
"North Ossetia - Alania Republic";"Russia";28335;747
"Novgorod Oblast";"Russia";59012;596
"Novosibirsk Oblast";"Russia";81942;3767
"Omsk Oblast";"Russia";113405;2800
"Orel Oblast";"Russia";62706;1283
"Orenburg Oblast";"Russia";100291;3134
"Penza Oblast";"Russia";91075;4182
"Perm Krai";"Russia";139385;6800
"Primorsky Krai";"Russia";87096;1393
"Pskov Oblast";"Russia";65561;1069
"Rostov Oblast";"Russia";174236;8655
"Ryazan Oblast";"Russia";55026;1930
"Saint Petersburg";"Russia";782988;26069
"Sakha (Yakutiya) Republic";"Russia";69964;1682
"Sakhalin Oblast";"Russia";37581;437
"Samara Oblast";"Russia";177981;5430
"Saratov Oblast";"Russia";119108;4565
"Smolensk Oblast";"Russia";77448;2122
"Stavropol Krai";"Russia";111905;5140
"Sverdlovsk Oblast";"Russia";177850;8360
"Tambov Oblast";"Russia";54234;1402
"Tatarstan Republic";"Russia";37563;1230
"Tomsk Oblast";"Russia";55351;627
"Tula Oblast";"Russia";67470;3876
"Tver Oblast";"Russia";87638;2095
"Tyumen Oblast";"Russia";80250;2840
"Tyva Republic";"Russia";30484;297
"Udmurt Republic";"Russia";74235;3040
"Ulyanovsk Oblast";"Russia";110228;3353
"Vladimir Oblast";"Russia";71824;2501
"Volgograd Oblast";"Russia";116923;4502
"Vologda Oblast";"Russia";89348;2549
"Voronezh Oblast";"Russia";175761;5690
"Yamalo-Nenets Autonomous Okrug";"Russia";58185;855
"Yaroslavl Oblast";"Russia";76851;1547
"Zabaykalsky Krai";"Russia";87017;1608
"Rwanda";"Rwanda";100330;1342
"Saint Kitts and Nevis";"Saint Kitts and Nevis";2782;28
"Saint Lucia";"Saint Lucia";12977;280
"Saint Vincent and the Grenadines";"Saint Vincent and the Grenadines";5500;74
"Samoa";"Samoa";3;0
"San Marino";"San Marino";5930;93
"Sao Tome and Principe";"Sao Tome and Principe";3731;56
"Saudi Arabia";"Saudi Arabia";549695;8833
"Senegal";"Senegal";73985;1885
"Serbia";"Serbia";1250393;11588
"Seychelles";"Seychelles";23197;125
"Sierra Leone";"Sierra Leone";6401;121
"Singapore";"Singapore";262383;701
"Slovakia";"Slovakia";1152125;14274
"Slovenia";"Slovenia";417376;5188
"Solomon Islands";"Solomon Islands";20;0
"Somalia";"Somalia";23016;1327
"South Africa";"South Africa";2961406;89797
"South Sudan";"South Sudan";12717;133
"Andalusia";"Spain";820184;11335
"Aragon";"Spain";168277;3937
"Asturias";"Spain";73139;2088
"Baleares";"Spain";104803;1021
"C. Valenciana";"Spain";528723;7888
"Canarias";"Spain";102321;1045
"Cantabria";"Spain";47841;613
"Castilla - La Mancha";"Spain";244128;6525
"Castilla y Leon";"Spain";308144;7407
"Catalonia";"Spain";956245;16013
"Ceuta";"Spain";7658;128
"Extremadura";"Spain";104409;1995
"Galicia";"Spain";192089;2663
"La Rioja";"Spain";40532;828
"Madrid";"Spain";912010;16289
"Melilla";"Spain";11227;113
"Murcia";"Spain";146160;1765
"Navarra";"Spain";87702;1262
"Pais Vasco";"Spain";275420;5040
"Sri Lanka";"Sri Lanka";562520;14305
"Sudan";"Sudan";42056;3114
"Summer Olympics 2020";"Summer Olympics 2020";865;0
"Suriname";"Suriname";50760;1166
"Blekinge";"Sweden";13915;131
"Dalarna";"Sweden";29274;359
"Gavleborg";"Sweden";38454;565
"Gotland";"Sweden";4710;54
"Halland";"Sweden";44336;328
"Jamtland Harjedalen";"Sweden";13404;128
"Jonkoping";"Sweden";46318;566
"Kalmar";"Sweden";26642;252
"Kronoberg";"Sweden";23977;327
"Norrbotten";"Sweden";28709;295
"Orebro";"Sweden";35709;354
"Ostergotland";"Sweden";45541;661
"Skane";"Sweden";170372;1812
"Sormland";"Sweden";28285;484
"Stockholm";"Sweden";286957;4528
"Uppsala";"Sweden";44001;550
"Varmland";"Sweden";22337;227
"Vasterbotten";"Sweden";26976;203
"Vasternorrland";"Sweden";28214;487
"Vastmanland";"Sweden";32626;374
"Vastra Gotaland";"Sweden";208091;2460
"Switzerland";"Switzerland";986834;11471
"Syria";"Syria";47965;2739
"Taiwan*";"Taiwan";16588;848
"Tajikistan";"Tajikistan";17493;125
"Tanzania";"Tanzania";26261;730
"Thailand";"Thailand";2106813;20707
"Timor-Leste";"Timor-Leste";19822;122
"Togo";"Togo";26241;243
"Tonga";"Tonga";1;0
"Trinidad and Tobago";"Trinidad and Tobago";70136;2115
"Tunisia";"Tunisia";717258;25363
"Turkey";"Turkey";8748025;76446
"Alabama";"US";10517;157
"Alabama";"US";38074;589
"Alabama";"US";3694;80
"Alabama";"US";4340;94
"Alabama";"US";10715;192
"Alabama";"US";1526;45
"Alabama";"US";3434;100
"Alabama";"US";22585;518
"Alabama";"US";5784;142
"Alabama";"US";3177;63
"Alabama";"US";7018;170
"Alabama";"US";932;28
"Alabama";"US";4849;86
"Alabama";"US";2508;69
"Alabama";"US";2544;60
"Alabama";"US";9415;192
"Alabama";"US";9341;208
"Alabama";"US";1928;62
"Alabama";"US";1850;47
"Alabama";"US";6933;195
"Alabama";"US";2604;77
"Alabama";"US";16050;303
"Alabama";"US";9018;191
"Alabama";"US";5285;209
"Alabama";"US";12971;269
"Alabama";"US";15904;294
"Alabama";"US";6955;143
"Alabama";"US";20016;517
"Alabama";"US";3300;85
"Alabama";"US";6342;108
"Alabama";"US";4642;136
"Alabama";"US";1302;45
"Alabama";"US";3183;89
"Alabama";"US";3206;66
"Alabama";"US";17729;425
"Alabama";"US";10161;194
"Alabama";"US";116124;2006
"Alabama";"US";2514;53
"Alabama";"US";14984;306
"Alabama";"US";4826;129
"Alabama";"US";25557;263
"Alabama";"US";16138;218
"Alabama";"US";1781;68
"Alabama";"US";2447;64
"Alabama";"US";53291;732
"Alabama";"US";3423;93
"Alabama";"US";5403;130
"Alabama";"US";18781;316
"Alabama";"US";74196;1379
"Alabama";"US";3370;66
"Alabama";"US";34483;781
"Alabama";"US";22454;406
"Alabama";"US";0;0
"Alabama";"US";1418;40
"Alabama";"US";3331;88
"Alabama";"US";5118;109
"Alabama";"US";3343;67
"Alabama";"US";7078;65
"Alabama";"US";38328;368
"Alabama";"US";16880;358
"Alabama";"US";1392;41
"Alabama";"US";14191;299
"Alabama";"US";7255;201
"Alabama";"US";36017;641
"Alabama";"US";0;0
"Alabama";"US";12029;380
"Alabama";"US";2570;52
"Alabama";"US";1774;38
"Alabama";"US";4780;110
"Alaska";"US";450;3
"Alaska";"US";945;2
"Alaska";"US";61010;399
"Alaska";"US";6711;27
"Alaska";"US";0;0
"Alaska";"US";543;1
"Alaska";"US";1224;8
"Alaska";"US";670;2
"Alaska";"US";293;1
"Alaska";"US";943;8
"Alaska";"US";17087;107
"Alaska";"US";239;1
"Alaska";"US";4152;14
"Alaska";"US";11847;68
"Alaska";"US";2027;13
"Alaska";"US";2689;9
"Alaska";"US";2222;9
"Alaska";"US";24128;148
"Alaska";"US";2172;2
"Alaska";"US";2866;8
"Alaska";"US";2247;10
"Alaska";"US";492;3
"Alaska";"US";595;6
"Alaska";"US";1230;5
"Alaska";"US";89;0
"Alaska";"US";1378;12
"Alaska";"US";536;1
"Alaska";"US";0;0
"Alaska";"US";220;0
"Alaska";"US";283;3
"Alaska";"US";799;7
"American Samoa";"US";4;0
"Arizona";"US";15251;509
"Arizona";"US";17993;388
"Arizona";"US";25268;383
